ID_RRES_v5,Module
FGRAMPH1_01T22843,F07
FGRAMPH1_01T22845,F04
FGRAMPH1_01T22849,F10
FGRAMPH1_01T22851,F16
FGRAMPH1_01T22855,F02
FGRAMPH1_01T22857,F01
FGRAMPH1_01T22861,F01
FGRAMPH1_01T22863,F02
FGRAMPH1_01T22865,F14
FGRAMPH1_01T22869,F02
FGRAMPH1_01T22871,F04
FGRAMPH1_01T22873,F08
FGRAMPH1_01T22877,F09
FGRAMPH1_01T22879,F07
FGRAMPH1_01T22883,F01
FGRAMPH1_01T22885,F01
FGRAMPH1_01T22889,F01
FGRAMPH1_01T22891,F11
FGRAMPH1_01T22893,F05
FGRAMPH1_01T22895,F04
FGRAMPH1_01T22897,F06
FGRAMPH1_01T22899,F02
FGRAMPH1_01T22901,F02
FGRAMPH1_01T22903,F05
FGRAMPH1_01T22905,F08
FGRAMPH1_01T22907,F17
FGRAMPH1_01T22909,F10
FGRAMPH1_01T22911,F13
FGRAMPH1_01T22913,F02
FGRAMPH1_01T22917,F02
FGRAMPH1_01T22921,F01
FGRAMPH1_01T22923,F04
FGRAMPH1_01T22925,F01
FGRAMPH1_01T22927,F01
FGRAMPH1_01T22929,F10
FGRAMPH1_01T22931,F05
FGRAMPH1_01T22933,F09
FGRAMPH1_01T22935,F01
FGRAMPH1_01T22937,F09
FGRAMPH1_01T22939,F08
FGRAMPH1_01T22945,F03
FGRAMPH1_01T22947,F02
FGRAMPH1_01T22949,F01
FGRAMPH1_01T22951,F03
FGRAMPH1_01T22953,F13
FGRAMPH1_01T22955,F08
FGRAMPH1_01T22957,F08
FGRAMPH1_01T22959,F16
FGRAMPH1_01T22961,F02
FGRAMPH1_01T22963,F12
FGRAMPH1_01T22967,F05
FGRAMPH1_01T22969,F04
FGRAMPH1_01T22971,F01
FGRAMPH1_01T22973,F02
FGRAMPH1_01T22975,F01
FGRAMPH1_01T22977,F02
FGRAMPH1_01T22979,F01
FGRAMPH1_01T22981,F02
FGRAMPH1_01T22983,F03
FGRAMPH1_01T22985,F11
FGRAMPH1_01T22987,F03
FGRAMPH1_01T22989,F18
FGRAMPH1_01T22993,F01
FGRAMPH1_01T22995,F01
FGRAMPH1_01T22997,F01
FGRAMPH1_01T23001,F09
FGRAMPH1_01T23003,F02
FGRAMPH1_01T23005,F08
FGRAMPH1_01T23007,F05
FGRAMPH1_01T23009,F01
FGRAMPH1_01T23011,F09
FGRAMPH1_01T23015,F16
FGRAMPH1_01T23017,F02
FGRAMPH1_01T23019,F03
FGRAMPH1_01T23021,F02
FGRAMPH1_01T23023,F06
FGRAMPH1_01T23025,F01
FGRAMPH1_01T23027,F06
FGRAMPH1_01T23035,F03
FGRAMPH1_01T23037,F01
FGRAMPH1_01T23039,F03
FGRAMPH1_01T23043,F01
FGRAMPH1_01T23045,F01
FGRAMPH1_01T23047,F05
FGRAMPH1_01T23049,F01
FGRAMPH1_01T23051,F15
FGRAMPH1_01T23055,F06
FGRAMPH1_01T23057,F02
FGRAMPH1_01T23061,F03
FGRAMPH1_01T23063,F03
FGRAMPH1_01T23065,F16
FGRAMPH1_01T23067,F02
FGRAMPH1_01T23069,F02
FGRAMPH1_01T23071,F01
FGRAMPH1_01T23073,F01
FGRAMPH1_01T23075,F02
FGRAMPH1_01T23077,F01
FGRAMPH1_01T23079,F07
FGRAMPH1_01T23081,F11
FGRAMPH1_01T23085,F07
FGRAMPH1_01T23087,F05
FGRAMPH1_01T23091,F03
FGRAMPH1_01T23099,F03
FGRAMPH1_01T23101,F01
FGRAMPH1_01T23103,F01
FGRAMPH1_01T23105,F11
FGRAMPH1_01T23107,F07
FGRAMPH1_01T23109,F03
FGRAMPH1_01T23111,F02
FGRAMPH1_01T23113,F02
FGRAMPH1_01T23115,F01
FGRAMPH1_01T23117,F02
FGRAMPH1_01T23119,F09
FGRAMPH1_01T23123,F03
FGRAMPH1_01T23127,F09
FGRAMPH1_01T23129,F04
FGRAMPH1_01T23131,F04
FGRAMPH1_01T23135,F01
FGRAMPH1_01T23137,F05
FGRAMPH1_01T23139,F01
FGRAMPH1_01T23141,F10
FGRAMPH1_01T23145,F05
FGRAMPH1_01T23147,F01
FGRAMPH1_01T23151,F03
FGRAMPH1_01T23153,F02
FGRAMPH1_01T23155,F03
FGRAMPH1_01T23157,F02
FGRAMPH1_01T23159,F01
FGRAMPH1_01T23161,F01
FGRAMPH1_01T23163,F02
FGRAMPH1_01T23167,F01
FGRAMPH1_01T23173,F01
FGRAMPH1_01T23175,F04
FGRAMPH1_01T23177,F01
FGRAMPH1_01T23179,F05
FGRAMPH1_01T23181,F01
FGRAMPH1_01T23183,F08
FGRAMPH1_01T23185,F03
FGRAMPH1_01T23189,F02
FGRAMPH1_01T23191,F01
FGRAMPH1_01T23193,F04
FGRAMPH1_01T23195,F07
FGRAMPH1_01T23197,F01
FGRAMPH1_01T23201,F09
FGRAMPH1_01T23203,F02
FGRAMPH1_01T23205,F08
FGRAMPH1_01T23207,F02
FGRAMPH1_01T23213,F07
FGRAMPH1_01T23215,F05
FGRAMPH1_01T23217,F01
FGRAMPH1_01T23219,F13
FGRAMPH1_01T23223,F13
FGRAMPH1_01T23225,F06
FGRAMPH1_01T23227,F08
FGRAMPH1_01T23229,F01
FGRAMPH1_01T23231,F02
FGRAMPH1_01T23237,F08
FGRAMPH1_01T23239,F02
FGRAMPH1_01T23241,F05
FGRAMPH1_01T23243,F02
FGRAMPH1_01T23247,F04
FGRAMPH1_01T23249,F02
FGRAMPH1_01T23251,F11
FGRAMPH1_01T23253,F01
FGRAMPH1_01T23255,F05
FGRAMPH1_01T23257,F08
FGRAMPH1_01T23261,F07
FGRAMPH1_01T23259,F02
FGRAMPH1_01T23263,F02
FGRAMPH1_01T23265,F02
FGRAMPH1_01T23269,F07
FGRAMPH1_01T23271,F09
FGRAMPH1_01T23273,F04
FGRAMPH1_01T23275,F01
FGRAMPH1_01T23277,F02
FGRAMPH1_01T23279,F04
FGRAMPH1_01T23281,F04
FGRAMPH1_01T23285,F02
FGRAMPH1_01T23287,F07
FGRAMPH1_01T23289,F08
FGRAMPH1_01T23291,F02
FGRAMPH1_01T23295,F04
FGRAMPH1_01T23297,F04
FGRAMPH1_01T23299,F01
FGRAMPH1_01T23301,F01
FGRAMPH1_01T23303,F01
FGRAMPH1_01T23305,F05
FGRAMPH1_01T23307,F01
FGRAMPH1_01T23309,F12
FGRAMPH1_01T23311,F05
FGRAMPH1_01T23313,F05
FGRAMPH1_01T23315,F13
FGRAMPH1_01T23317,F16
FGRAMPH1_01T23319,F10
FGRAMPH1_01T23321,F07
FGRAMPH1_01T23323,F01
FGRAMPH1_01T23325,F15
FGRAMPH1_01T23327,F13
FGRAMPH1_01T23329,F04
FGRAMPH1_01T23331,F02
FGRAMPH1_01T23337,F03
FGRAMPH1_01T23339,F08
FGRAMPH1_01T23341,F02
FGRAMPH1_01T23343,F02
FGRAMPH1_01T23345,F02
FGRAMPH1_01T23347,F07
FGRAMPH1_01T23349,F05
FGRAMPH1_01T23353,F02
FGRAMPH1_01T23355,F02
FGRAMPH1_01T23359,F05
FGRAMPH1_01T23361,F06
FGRAMPH1_01T23363,F13
FGRAMPH1_01T23365,F06
FGRAMPH1_01T23367,F05
FGRAMPH1_01T23369,F01
FGRAMPH1_01T23371,F03
FGRAMPH1_01T23373,F06
FGRAMPH1_01T23375,F16
FGRAMPH1_01T23381,F03
FGRAMPH1_01T23383,F01
FGRAMPH1_01T23385,F07
FGRAMPH1_01T23387,F01
FGRAMPH1_01T23389,F01
FGRAMPH1_01T23391,F13
FGRAMPH1_01T23393,F09
FGRAMPH1_01T23395,F05
FGRAMPH1_01T23401,F02
FGRAMPH1_01T23403,F01
FGRAMPH1_01T23405,F01
FGRAMPH1_01T23407,F01
FGRAMPH1_01T23409,F01
FGRAMPH1_01T23411,F02
FGRAMPH1_01T23413,F01
FGRAMPH1_01T23415,F02
FGRAMPH1_01T23417,F10
FGRAMPH1_01T23421,F01
FGRAMPH1_01T23425,F02
FGRAMPH1_01T23427,F04
FGRAMPH1_01T23433,F02
FGRAMPH1_01T23435,F01
FGRAMPH1_01T23437,F03
FGRAMPH1_01T23439,F03
FGRAMPH1_01T23443,F07
FGRAMPH1_01T23447,F05
FGRAMPH1_01T23449,F02
FGRAMPH1_01T23453,F03
FGRAMPH1_01T23455,F06
FGRAMPH1_01T23457,F01
FGRAMPH1_01T23459,F04
FGRAMPH1_01T23461,F09
FGRAMPH1_01T23463,F03
FGRAMPH1_01T23465,F06
FGRAMPH1_01T23467,F08
FGRAMPH1_01T23469,F06
FGRAMPH1_01T23473,F04
FGRAMPH1_01T23475,F11
FGRAMPH1_01T23477,F05
FGRAMPH1_01T23479,F02
FGRAMPH1_01T23481,F04
FGRAMPH1_01T23487,F13
FGRAMPH1_01T23489,F01
FGRAMPH1_01T23493,F01
FGRAMPH1_01T23495,F06
FGRAMPH1_01T23497,F04
FGRAMPH1_01T23499,F08
FGRAMPH1_01T23501,F04
FGRAMPH1_01T23503,F03
FGRAMPH1_01T23505,F01
FGRAMPH1_01T23507,F04
FGRAMPH1_01T23509,F02
FGRAMPH1_01T23513,F01
FGRAMPH1_01T23515,F06
FGRAMPH1_01T23519,F03
FGRAMPH1_01T23521,F09
FGRAMPH1_01T23523,F02
FGRAMPH1_01T23525,F01
FGRAMPH1_01T23527,F07
FGRAMPH1_01T23529,F02
FGRAMPH1_01T23531,F10
FGRAMPH1_01T23535,F03
FGRAMPH1_01T23537,F01
FGRAMPH1_01T23541,F07
FGRAMPH1_01T23545,F08
FGRAMPH1_01T23553,F11
FGRAMPH1_01T23555,F02
FGRAMPH1_01T23557,F02
FGRAMPH1_01T23559,F13
FGRAMPH1_01T23561,F02
FGRAMPH1_01T23567,F05
FGRAMPH1_01T23569,F01
FGRAMPH1_01T23577,F05
FGRAMPH1_01T23579,F02
FGRAMPH1_01T23581,F12
FGRAMPH1_01T23585,F02
FGRAMPH1_01T23587,F02
FGRAMPH1_01T23591,F09
FGRAMPH1_01T23593,F02
FGRAMPH1_01T23595,F02
FGRAMPH1_01T23597,F02
FGRAMPH1_01T23599,F05
FGRAMPH1_01T23603,F05
FGRAMPH1_01T23605,F02
FGRAMPH1_01T23607,F02
FGRAMPH1_01T23609,F02
FGRAMPH1_01T23611,F08
FGRAMPH1_01T23617,F04
FGRAMPH1_01T23621,F01
FGRAMPH1_01T23623,F01
FGRAMPH1_01T23625,F01
FGRAMPH1_01T23629,F03
FGRAMPH1_01T23631,F09
FGRAMPH1_01T23633,F03
FGRAMPH1_01T23637,F05
FGRAMPH1_01T23639,F01
FGRAMPH1_01T23641,F05
FGRAMPH1_01T23643,F04
FGRAMPH1_01T23645,F01
FGRAMPH1_01T23647,F01
FGRAMPH1_01T23657,F01
FGRAMPH1_01T23659,F02
FGRAMPH1_01T23661,F07
FGRAMPH1_01T23665,F11
FGRAMPH1_01T23667,F01
FGRAMPH1_01T23671,F08
FGRAMPH1_01T23673,F07
FGRAMPH1_01T23675,F03
FGRAMPH1_01T23681,F03
FGRAMPH1_01T23683,F11
FGRAMPH1_01T23685,F02
FGRAMPH1_01T23689,F02
FGRAMPH1_01T23691,F02
FGRAMPH1_01T23693,F02
FGRAMPH1_01T23695,F04
FGRAMPH1_01T23701,F08
FGRAMPH1_01T23703,F17
FGRAMPH1_01T23705,F02
FGRAMPH1_01T23707,F16
FGRAMPH1_01T23709,F09
FGRAMPH1_01T23711,F08
FGRAMPH1_01T23713,F02
FGRAMPH1_01T23715,F02
FGRAMPH1_01T23717,F01
FGRAMPH1_01T23721,F06
FGRAMPH1_01T23723,F02
FGRAMPH1_01T23729,F01
FGRAMPH1_01T23731,F01
FGRAMPH1_01T23733,F01
FGRAMPH1_01T23735,F05
FGRAMPH1_01T23737,F12
FGRAMPH1_01T23739,F05
FGRAMPH1_01T23741,F02
FGRAMPH1_01T23743,F03
FGRAMPH1_01T23745,F13
FGRAMPH1_01T23747,F01
FGRAMPH1_01T23749,F10
FGRAMPH1_01T23751,F06
FGRAMPH1_01T23753,F08
FGRAMPH1_01T23755,F09
FGRAMPH1_01T23757,F02
FGRAMPH1_01T23759,F01
FGRAMPH1_01T23763,F01
FGRAMPH1_01T23767,F01
FGRAMPH1_01T23769,F01
FGRAMPH1_01T23771,F01
FGRAMPH1_01T23773,F01
FGRAMPH1_01T23775,F03
FGRAMPH1_01T23777,F01
FGRAMPH1_01T23779,F01
FGRAMPH1_01T23781,F10
FGRAMPH1_01T23783,F01
FGRAMPH1_01T23785,F09
FGRAMPH1_01T23787,F06
FGRAMPH1_01T23789,F03
FGRAMPH1_01T23795,F01
FGRAMPH1_01T23797,F01
FGRAMPH1_01T23799,F01
FGRAMPH1_01T23803,F06
FGRAMPH1_01T23807,F02
FGRAMPH1_01T23809,F05
FGRAMPH1_01T23811,F01
FGRAMPH1_01T23813,F01
FGRAMPH1_01T23815,F07
FGRAMPH1_01T23819,F02
FGRAMPH1_01T23821,F03
FGRAMPH1_01T23823,F03
FGRAMPH1_01T23825,F04
FGRAMPH1_01T23829,F05
FGRAMPH1_01T23831,F06
FGRAMPH1_01T23833,F11
FGRAMPH1_01T23837,F02
FGRAMPH1_01T23841,F07
FGRAMPH1_01T23843,F11
FGRAMPH1_01T23845,F12
FGRAMPH1_01T23847,F05
FGRAMPH1_01T23851,F15
FGRAMPH1_01T23853,F09
FGRAMPH1_01T23855,F07
FGRAMPH1_01T23857,F01
FGRAMPH1_01T23859,F06
FGRAMPH1_01T23861,F02
FGRAMPH1_01T23863,F01
FGRAMPH1_01T23865,F01
FGRAMPH1_01T23867,F01
FGRAMPH1_01T23869,F01
FGRAMPH1_01T23871,F03
FGRAMPH1_01T23873,F03
FGRAMPH1_01T23877,F05
FGRAMPH1_01T23881,F04
FGRAMPH1_01T23883,F02
FGRAMPH1_01T23885,F05
FGRAMPH1_01T23887,F01
FGRAMPH1_01T23889,F01
FGRAMPH1_01T23891,F10
FGRAMPH1_01T23893,F10
FGRAMPH1_01T23895,F08
FGRAMPH1_01T23899,F02
FGRAMPH1_01T23901,F16
FGRAMPH1_01T23903,F13
FGRAMPH1_01T23907,F05
FGRAMPH1_01T23911,F03
FGRAMPH1_01T23913,F01
FGRAMPH1_01T23915,F01
FGRAMPH1_01T23917,F02
FGRAMPH1_01T23919,F01
FGRAMPH1_01T23921,F07
FGRAMPH1_01T23923,F01
FGRAMPH1_01T23925,F01
FGRAMPH1_01T23927,F02
FGRAMPH1_01T23931,F08
FGRAMPH1_01T23933,F06
FGRAMPH1_01T23935,F01
FGRAMPH1_01T23937,F02
FGRAMPH1_01T23939,F02
FGRAMPH1_01T23941,F06
FGRAMPH1_01T23943,F06
FGRAMPH1_01T23945,F06
FGRAMPH1_01T23947,F17
FGRAMPH1_01T23949,F06
FGRAMPH1_01T23953,F04
FGRAMPH1_01T23957,F01
FGRAMPH1_01T23959,F09
FGRAMPH1_01T23961,F01
FGRAMPH1_01T23963,F02
FGRAMPH1_01T23965,F02
FGRAMPH1_01T23967,F06
FGRAMPH1_01T23969,F09
FGRAMPH1_01T23971,F01
FGRAMPH1_01T23973,F07
FGRAMPH1_01T23975,F08
FGRAMPH1_01T23977,F01
FGRAMPH1_01T23979,F01
FGRAMPH1_01T23981,F01
FGRAMPH1_01T23985,F02
FGRAMPH1_01T23987,F09
FGRAMPH1_01T23989,F02
FGRAMPH1_01T23991,F01
FGRAMPH1_01T23993,F02
FGRAMPH1_01T23995,F02
FGRAMPH1_01T24003,F08
FGRAMPH1_01T24005,F01
FGRAMPH1_01T24007,F03
FGRAMPH1_01T24009,F02
FGRAMPH1_01T24011,F05
FGRAMPH1_01T24013,F07
FGRAMPH1_01T24015,F07
FGRAMPH1_01T24017,F01
FGRAMPH1_01T24019,F05
FGRAMPH1_01T24021,F03
FGRAMPH1_01T24023,F02
FGRAMPH1_01T24025,F04
FGRAMPH1_01T24027,F05
FGRAMPH1_01T24029,F01
FGRAMPH1_01T24031,F01
FGRAMPH1_01T24033,F04
FGRAMPH1_01T24035,F02
FGRAMPH1_01T24037,F04
FGRAMPH1_01T24039,F01
FGRAMPH1_01T24041,F03
FGRAMPH1_01T24045,F01
FGRAMPH1_01T24047,F04
FGRAMPH1_01T24049,F01
FGRAMPH1_01T24051,F14
FGRAMPH1_01T24053,F02
FGRAMPH1_01T24055,F01
FGRAMPH1_01T24057,F09
FGRAMPH1_01T24059,F01
FGRAMPH1_01T24061,F01
FGRAMPH1_01T24063,F02
FGRAMPH1_01T24065,F01
FGRAMPH1_01T24067,F11
FGRAMPH1_01T24071,F09
FGRAMPH1_01T24073,F08
FGRAMPH1_01T24075,F01
FGRAMPH1_01T24077,F01
FGRAMPH1_01T24081,F01
FGRAMPH1_01T24083,F08
FGRAMPH1_01T24085,F01
FGRAMPH1_01T24087,F10
FGRAMPH1_01T24089,F03
FGRAMPH1_01T24091,F05
FGRAMPH1_01T24093,F09
FGRAMPH1_01T24095,F04
FGRAMPH1_01T24097,F06
FGRAMPH1_01T24101,F05
FGRAMPH1_01T24105,F01
FGRAMPH1_01T24107,F01
FGRAMPH1_01T24109,F08
FGRAMPH1_01T24111,F06
FGRAMPH1_01T24113,F01
FGRAMPH1_01T24119,F01
FGRAMPH1_01T24121,F02
FGRAMPH1_01T24125,F01
FGRAMPH1_01T24129,F02
FGRAMPH1_01T24133,F13
FGRAMPH1_01T24135,F01
FGRAMPH1_01T24139,F09
FGRAMPH1_01T24141,F12
FGRAMPH1_01T24143,F01
FGRAMPH1_01T24145,F02
FGRAMPH1_01T24147,F09
FGRAMPH1_01T24149,F08
FGRAMPH1_01T24151,F08
FGRAMPH1_01T24153,F11
FGRAMPH1_01T24157,F04
FGRAMPH1_01T24161,F17
FGRAMPH1_01T24163,F06
FGRAMPH1_01T24165,F03
FGRAMPH1_01T24167,F01
FGRAMPH1_01T24169,F02
FGRAMPH1_01T24177,F02
FGRAMPH1_01T24179,F04
FGRAMPH1_01T24181,F03
FGRAMPH1_01T24183,F12
FGRAMPH1_01T24185,F04
FGRAMPH1_01T24187,F01
FGRAMPH1_01T24193,F03
FGRAMPH1_01T24195,F05
FGRAMPH1_01T24201,F02
FGRAMPH1_01T24203,F01
FGRAMPH1_01T24205,F18
FGRAMPH1_01T24207,F02
FGRAMPH1_01T24209,F01
FGRAMPH1_01T24211,F03
FGRAMPH1_01T24213,F04
FGRAMPH1_01T24215,F08
FGRAMPH1_01T24217,F02
FGRAMPH1_01T24219,F15
FGRAMPH1_01T24221,F07
FGRAMPH1_01T24223,F01
FGRAMPH1_01T24225,F05
FGRAMPH1_01T24227,F02
FGRAMPH1_01T24229,F07
FGRAMPH1_01T24231,F06
FGRAMPH1_01T24233,F02
FGRAMPH1_01T24235,F04
FGRAMPH1_01T24237,F06
FGRAMPH1_01T24241,F10
FGRAMPH1_01T24243,F02
FGRAMPH1_01T24245,F06
FGRAMPH1_01T24247,F02
FGRAMPH1_01T24253,F14
FGRAMPH1_01T24255,F03
FGRAMPH1_01T24257,F11
FGRAMPH1_01T24259,F02
FGRAMPH1_01T24265,F03
FGRAMPH1_01T24267,F03
FGRAMPH1_01T24269,F08
FGRAMPH1_01T24273,F01
FGRAMPH1_01T24275,F02
FGRAMPH1_01T24277,F05
FGRAMPH1_01T24279,F07
FGRAMPH1_01T24281,F06
FGRAMPH1_01T24283,F01
FGRAMPH1_01T24285,F01
FGRAMPH1_01T24289,F05
FGRAMPH1_01T24291,F02
FGRAMPH1_01T24295,F03
FGRAMPH1_01T24299,F02
FGRAMPH1_01T24301,F01
FGRAMPH1_01T24303,F16
FGRAMPH1_01T24307,F09
FGRAMPH1_01T24309,F05
FGRAMPH1_01T24313,F05
FGRAMPH1_01T24315,F04
FGRAMPH1_01T24317,F01
FGRAMPH1_01T24321,F02
FGRAMPH1_01T24323,F15
FGRAMPH1_01T24327,F03
FGRAMPH1_01T24329,F13
FGRAMPH1_01T24331,F01
FGRAMPH1_01T24333,F11
FGRAMPH1_01T24335,F02
FGRAMPH1_01T24337,F02
FGRAMPH1_01T24341,F03
FGRAMPH1_01T24345,F08
FGRAMPH1_01T24347,F01
FGRAMPH1_01T24349,F07
FGRAMPH1_01T24351,F01
FGRAMPH1_01T24353,F01
FGRAMPH1_01T24355,F06
FGRAMPH1_01T24357,F01
FGRAMPH1_01T24359,F03
FGRAMPH1_01T24361,F07
FGRAMPH1_01T24363,F02
FGRAMPH1_01T24365,F02
FGRAMPH1_01T24367,F05
FGRAMPH1_01T24369,F02
FGRAMPH1_01T24371,F05
FGRAMPH1_01T24373,F03
FGRAMPH1_01T24375,F02
FGRAMPH1_01T24377,F01
FGRAMPH1_01T24379,F12
FGRAMPH1_01T24381,F09
FGRAMPH1_01T24383,F02
FGRAMPH1_01T24385,F05
FGRAMPH1_01T24389,F01
FGRAMPH1_01T24393,F14
FGRAMPH1_01T24395,F02
FGRAMPH1_01T24397,F01
FGRAMPH1_01T24399,F07
FGRAMPH1_01T24401,F06
FGRAMPH1_01T24403,F03
FGRAMPH1_01T24405,F02
FGRAMPH1_01T24407,F01
FGRAMPH1_01T24409,F02
FGRAMPH1_01T24411,F08
FGRAMPH1_01T24413,F11
FGRAMPH1_01T24415,F01
FGRAMPH1_01T24417,F01
FGRAMPH1_01T24419,F02
FGRAMPH1_01T24421,F02
FGRAMPH1_01T24425,F08
FGRAMPH1_01T24427,F08
FGRAMPH1_01T24429,F06
FGRAMPH1_01T24431,F05
FGRAMPH1_01T24433,F10
FGRAMPH1_01T24435,F07
FGRAMPH1_01T24437,F11
FGRAMPH1_01T24439,F01
FGRAMPH1_01T24441,F03
FGRAMPH1_01T24443,F03
FGRAMPH1_01T24445,F08
FGRAMPH1_01T24447,F02
FGRAMPH1_01T24449,F01
FGRAMPH1_01T24451,F05
FGRAMPH1_01T24455,F02
FGRAMPH1_01T24457,F03
FGRAMPH1_01T24459,F01
FGRAMPH1_01T24461,F03
FGRAMPH1_01T24463,F15
FGRAMPH1_01T24465,F01
FGRAMPH1_01T24467,F01
FGRAMPH1_01T24469,F15
FGRAMPH1_01T24471,F10
FGRAMPH1_01T24473,F02
FGRAMPH1_01T24475,F06
FGRAMPH1_01T24477,F05
FGRAMPH1_01T24479,F01
FGRAMPH1_01T24481,F01
FGRAMPH1_01T24483,F08
FGRAMPH1_01T24485,F02
FGRAMPH1_01T24491,F04
FGRAMPH1_01T24493,F01
FGRAMPH1_01T24495,F01
FGRAMPH1_01T24497,F06
FGRAMPH1_01T24499,F03
FGRAMPH1_01T24501,F01
FGRAMPH1_01T24503,F02
FGRAMPH1_01T24505,F01
FGRAMPH1_01T24507,F03
FGRAMPH1_01T24509,F05
FGRAMPH1_01T24513,F11
FGRAMPH1_01T24517,F02
FGRAMPH1_01T24519,F02
FGRAMPH1_01T24521,F02
FGRAMPH1_01T24523,F02
FGRAMPH1_01T24527,F01
FGRAMPH1_01T24529,F05
FGRAMPH1_01T24531,F01
FGRAMPH1_01T24533,F05
FGRAMPH1_01T24535,F05
FGRAMPH1_01T24539,F16
FGRAMPH1_01T24541,F05
FGRAMPH1_01T24543,F09
FGRAMPH1_01T24547,F07
FGRAMPH1_01T24551,F12
FGRAMPH1_01T24553,F03
FGRAMPH1_01T24555,F02
FGRAMPH1_01T24559,F06
FGRAMPH1_01T24563,F09
FGRAMPH1_01T24571,F03
FGRAMPH1_01T24577,F01
FGRAMPH1_01T24579,F15
FGRAMPH1_01T24581,F02
FGRAMPH1_01T24585,F01
FGRAMPH1_01T24587,F01
FGRAMPH1_01T24589,F11
FGRAMPH1_01T24591,F11
FGRAMPH1_01T24593,F07
FGRAMPH1_01T24595,F12
FGRAMPH1_01T24597,F04
FGRAMPH1_01T24599,F08
FGRAMPH1_01T24601,F03
FGRAMPH1_01T24603,F03
FGRAMPH1_01T24605,F06
FGRAMPH1_01T24607,F03
FGRAMPH1_01T24613,F01
FGRAMPH1_01T24615,F07
FGRAMPH1_01T24619,F03
FGRAMPH1_01T24621,F04
FGRAMPH1_01T24623,F13
FGRAMPH1_01T24625,F01
FGRAMPH1_01T24629,F01
FGRAMPH1_01T24631,F02
FGRAMPH1_01T24633,F01
FGRAMPH1_01T24635,F10
FGRAMPH1_01T24637,F03
FGRAMPH1_01T24639,F02
FGRAMPH1_01T24643,F04
FGRAMPH1_01T24651,F05
FGRAMPH1_01T24653,F02
FGRAMPH1_01T24657,F07
FGRAMPH1_01T24659,F08
FGRAMPH1_01T24661,F01
FGRAMPH1_01T24667,F04
FGRAMPH1_01T24669,F15
FGRAMPH1_01T24671,F18
FGRAMPH1_01T24673,F10
FGRAMPH1_01T24675,F15
FGRAMPH1_01T24677,F02
FGRAMPH1_01T24679,F07
FGRAMPH1_01T24681,F04
FGRAMPH1_01T24683,F06
FGRAMPH1_01T24685,F07
FGRAMPH1_01T24687,F03
FGRAMPH1_01T24691,F03
FGRAMPH1_01T24693,F01
FGRAMPH1_01T24695,F01
FGRAMPH1_01T24699,F01
FGRAMPH1_01T24703,F03
FGRAMPH1_01T24705,F08
FGRAMPH1_01T24707,F13
FGRAMPH1_01T24709,F15
FGRAMPH1_01T24711,F01
FGRAMPH1_01T24713,F05
FGRAMPH1_01T24717,F01
FGRAMPH1_01T24719,F02
FGRAMPH1_01T24721,F01
FGRAMPH1_01T24727,F05
FGRAMPH1_01T24729,F06
FGRAMPH1_01T24731,F02
FGRAMPH1_01T24733,F08
FGRAMPH1_01T24739,F04
FGRAMPH1_01T24743,F08
FGRAMPH1_01T24745,F05
FGRAMPH1_01T24747,F01
FGRAMPH1_01T24751,F08
FGRAMPH1_01T24753,F02
FGRAMPH1_01T24755,F01
FGRAMPH1_01T24757,F02
FGRAMPH1_01T24759,F07
FGRAMPH1_01T24761,F01
FGRAMPH1_01T24763,F02
FGRAMPH1_01T24765,F04
FGRAMPH1_01T24767,F02
FGRAMPH1_01T24769,F10
FGRAMPH1_01T24771,F06
FGRAMPH1_01T24773,F11
FGRAMPH1_01T24775,F01
FGRAMPH1_01T24777,F02
FGRAMPH1_01T24779,F02
FGRAMPH1_01T24781,F13
FGRAMPH1_01T24783,F02
FGRAMPH1_01T24787,F03
FGRAMPH1_01T24791,F03
FGRAMPH1_01T24793,F08
FGRAMPH1_01T24795,F07
FGRAMPH1_01T24797,F05
FGRAMPH1_01T24799,F01
FGRAMPH1_01T24801,F03
FGRAMPH1_01T24803,F01
FGRAMPH1_01T24805,F09
FGRAMPH1_01T24807,F01
FGRAMPH1_01T24809,F01
FGRAMPH1_01T24811,F09
FGRAMPH1_01T24819,F05
FGRAMPH1_01T24821,F01
FGRAMPH1_01T24823,F02
FGRAMPH1_01T24825,F01
FGRAMPH1_01T24827,F07
FGRAMPH1_01T24831,F15
FGRAMPH1_01T24833,F03
FGRAMPH1_01T24835,F01
FGRAMPH1_01T24837,F01
FGRAMPH1_01T24839,F01
FGRAMPH1_01T24845,F15
FGRAMPH1_01T24849,F01
FGRAMPH1_01T24853,F14
FGRAMPH1_01T24855,F04
FGRAMPH1_01T24857,F02
FGRAMPH1_01T24859,F07
FGRAMPH1_01T24861,F01
FGRAMPH1_01T24863,F01
FGRAMPH1_01T24865,F01
FGRAMPH1_01T24867,F05
FGRAMPH1_01T24869,F08
FGRAMPH1_01T24871,F01
FGRAMPH1_01T24873,F08
FGRAMPH1_01T24875,F01
FGRAMPH1_01T24877,F03
FGRAMPH1_01T24881,F01
FGRAMPH1_01T24883,F13
FGRAMPH1_01T24885,F16
FGRAMPH1_01T24887,F05
FGRAMPH1_01T24889,F01
FGRAMPH1_01T24891,F07
FGRAMPH1_01T24893,F06
FGRAMPH1_01T24897,F01
FGRAMPH1_01T24899,F10
FGRAMPH1_01T24901,F01
FGRAMPH1_01T24903,F07
FGRAMPH1_01T24905,F10
