"","logFC","logCPM","PValue","FDR"
"FGRAMPH1_01T00459",-2.30358053307801,2.73460652968681,6.21606167424735e-09,2.52185549816402e-08
"FGRAMPH1_01T00461",1.18617625498302,6.62393522353337,0.00240189041899763,0.00458009466994208
"FGRAMPH1_01T00463",1.59994195126115,5.55540774145629,6.49612527151807e-05,0.000156430284731631
"FGRAMPH1_01T00465",1.53539081091726,6.25301232291328,7.8937266210417e-09,3.1741760813205e-08
"FGRAMPH1_01T00467",10.2521871551799,6.49657360873515,3.26002283482487e-36,1.80474174183982e-34
"FGRAMPH1_01T00469",-2.59476263355563,1.92444152783286,0.000467292137220244,0.00099537411069532
"FGRAMPH1_01T00471",5.23038716466253,5.2569557442231,3.15465665350182e-28,8.21073944417651e-27
"FGRAMPH1_01T00473",1.94771152574528,6.11550034381178,9.78300078023825e-05,0.000229454241568332
"FGRAMPH1_01T00475",0.89879752627764,5.30304974631268,0.00918188973725305,0.0157285711068891
"FGRAMPH1_01T00477",-1.04588727385864,8.07125009761968,0.0322313795904051,0.049513569909618
"FGRAMPH1_01T00479",-2.36477895415203,6.41292586722185,2.26822941066321e-09,9.65520110812415e-09
"FGRAMPH1_01T00483",1.88502839696893,4.6781816345267,1.68740601868746e-05,4.43601235515751e-05
"FGRAMPH1_01T00487",3.98746674410613,4.84614320913139,1.25158469727743e-18,1.31479223771222e-17
"FGRAMPH1_01T00491",-1.44171446502143,3.16694117941005,0.000163515665191385,0.000372516755204373
"FGRAMPH1_01T00499",1.0354030202413,6.34102769724685,0.0048467192064245,0.00874633029610547
"FGRAMPH1_01T00501",0.937772628756512,5.58659287018544,0.0271633898975879,0.0423436454854681
"FGRAMPH1_01T00503",1.9844065566349,5.39815198093317,0.000341358769641223,0.000742852913218827
"FGRAMPH1_01T00507",-1.18431529452159,6.0622385452606,1.09021022040287e-05,2.95438216422563e-05
"FGRAMPH1_01T00509",1.24166522743595,4.07147946972032,0.000820321218837137,0.00168790971734375
"FGRAMPH1_01T00511",-1.16949118378092,4.37871524319494,0.0232587927131284,0.0367997502128327
"FGRAMPH1_01T00517",-0.806557274803868,6.4478989049408,0.0191669327476338,0.0308481183415617
"FGRAMPH1_01T00521",1.18733429927477,9.6483155768701,0.0019417676432534,0.00376096165334326
"FGRAMPH1_01T00525",-1.69004076848594,4.51252853170414,0.000270090400425683,0.000595439498452154
"FGRAMPH1_01T00527",-1.27030101554883,1.78085891789497,0.0127837559945666,0.021264934653601
"FGRAMPH1_01T00529",9.38108196387249,5.7423191460213,9.86730719204125e-25,1.81443998506727e-23
"FGRAMPH1_01T00531",2.34273821310094,4.54604509318975,1.10193142776804e-08,4.36889296276506e-08
"FGRAMPH1_01T00533",1.86223495131798,3.19102167401608,0.000216429254878804,0.000483660677872048
"FGRAMPH1_01T00535",9.76184306513947,5.13521679625877,7.08161704667601e-33,2.89433434216293e-31
"FGRAMPH1_01T00537",11.6257236357944,7.29442991390256,5.18545183211496e-42,4.84423058209096e-40
"FGRAMPH1_01T00539",2.57238078187708,8.12880084445431,1.12956988485749e-13,7.30902269960663e-13
"FGRAMPH1_01T00541",2.29062094367878,7.22630583085948,9.74109849933306e-07,3.04423875742299e-06
"FGRAMPH1_01T00543",1.46080576361235,3.95107995202619,0.000996471926523894,0.00202173468435515
"FGRAMPH1_01T00545",2.80071457995077,4.60698653519942,9.9954583401781e-07,3.11535539509334e-06
"FGRAMPH1_01T00549",-3.70968711085257,2.62006536441067,4.37413456887378e-09,1.79758719537024e-08
