,logFC,logCPM,PValue,FDR
FGRAMPH1_01T12381,4.649180883,3.08162623,7.59E-11,5.66E-10
FGRAMPH1_01T12383,1.42521761,5.073980554,1.65E-05,6.59E-05
FGRAMPH1_01T12385,1.706717429,3.863128546,5.68E-06,2.43E-05
FGRAMPH1_01T12397,4.471773864,2.438757152,1.64E-09,1.08E-08
FGRAMPH1_01T12403,4.845831367,3.684574,1.74E-08,1.02E-07
FGRAMPH1_01T12409,5.218138422,4.480752174,5.79E-17,7.30E-16
FGRAMPH1_01T12411,-1.682012691,2.946773508,0.015108358,0.031590477
FGRAMPH1_01T12413,8.594031802,3.06368179,5.74E-13,5.14E-12
FGRAMPH1_01T12417,2.281776591,4.256643648,5.18E-05,0.000189283
FGRAMPH1_01T12421,-1.600655898,7.267475152,0.000321761,0.00101771
FGRAMPH1_01T12429,-2.389605684,4.184292069,6.48E-07,3.15E-06
FGRAMPH1_01T12437,2.690860844,4.869406041,5.38E-07,2.64E-06
FGRAMPH1_01T12445,2.161800213,4.612777186,2.59E-06,1.17E-05
FGRAMPH1_01T12447,3.384136188,2.855527361,0.000301161,0.000957184
FGRAMPH1_01T12449,2.951908952,5.385319496,5.33E-21,8.72E-20
FGRAMPH1_01T12453,5.937229254,8.22831564,4.35E-14,4.32E-13
FGRAMPH1_01T12455,4.745865076,1.282646337,1.03E-05,4.26E-05
FGRAMPH1_01T12467,3.913293849,7.537255849,3.43E-13,3.13E-12
FGRAMPH1_01T12475,7.926025974,5.108754434,1.97E-30,6.09E-29
FGRAMPH1_01T12481,1.92486155,4.330156495,0.002601162,0.006705091
FGRAMPH1_01T12485,1.619672131,3.411428185,0.004770255,0.0114971
FGRAMPH1_01T12487,4.228424905,5.681858474,8.03E-21,1.30E-19
FGRAMPH1_01T12489,6.104756254,3.195678149,7.52E-12,6.18E-11
FGRAMPH1_01T12491,1.269493638,4.657443958,0.025324948,0.049620773
FGRAMPH1_01T12493,-2.939720945,5.643269274,2.36E-11,1.84E-10
FGRAMPH1_01T12497,-1.207542083,1.308686663,0.018426391,0.037581935
FGRAMPH1_01T12501,4.047717974,2.69368695,1.52E-08,8.94E-08
FGRAMPH1_01T12503,-1.292417851,4.120460455,1.14E-05,4.65E-05
FGRAMPH1_01T12505,2.492010972,3.314682644,4.23E-06,1.84E-05
FGRAMPH1_01T12507,4.93338988,5.064543028,7.02E-22,1.22E-20
FGRAMPH1_01T12511,1.819785571,1.927014291,0.011178607,0.02433155
FGRAMPH1_01T12515,-1.915391201,3.293916654,0.001474125,0.00403975
FGRAMPH1_01T12517,4.165164534,4.350521523,4.46E-15,4.83E-14
FGRAMPH1_01T12519,2.373455914,0.604256435,0.002683698,0.00689576
FGRAMPH1_01T12521,-3.336355386,3.825349907,2.05E-16,2.48E-15
FGRAMPH1_01T12523,-6.658024225,4.04011377,1.08E-26,2.51E-25
FGRAMPH1_01T12525,-5.481278884,8.726658034,5.63E-17,7.12E-16
FGRAMPH1_01T12527,-4.553317131,5.95044118,4.49E-13,4.07E-12
FGRAMPH1_01T12535,-1.235175715,5.545196392,0.000856876,0.002478024
FGRAMPH1_01T12549,1.509441478,3.630542622,1.89E-06,8.71E-06
FGRAMPH1_01T12551,3.940434889,3.426456626,1.41E-07,7.47E-07
FGRAMPH1_01T12559,9.647496734,5.98800578,6.01E-36,2.80E-34
FGRAMPH1_01T12563,4.313672715,6.583418785,4.62E-19,6.71E-18
FGRAMPH1_01T12565,7.222439254,2.373218771,8.45E-12,6.92E-11
FGRAMPH1_01T12571,-3.406676409,2.872395794,1.47E-14,1.53E-13
FGRAMPH1_01T12581,-2.38115085,5.694696134,2.96E-07,1.50E-06
FGRAMPH1_01T12583,1.573878434,3.139377668,0.00035407,0.001111867
FGRAMPH1_01T12585,12.78584035,8.712162817,2.04E-96,5.34E-93
FGRAMPH1_01T12593,4.777876342,5.379844171,2.49E-19,3.69E-18
FGRAMPH1_01T12595,2.907665884,7.367253015,4.14E-16,4.89E-15
FGRAMPH1_01T12627,1.180571282,5.988247016,0.000796415,0.002319848
FGRAMPH1_01T12629,5.687122271,3.438923569,0.001278994,0.003556236
FGRAMPH1_01T12631,-2.453868784,6.877855035,3.39E-05,0.00012786
FGRAMPH1_01T12633,2.904915727,4.52398468,1.71E-07,8.95E-07
FGRAMPH1_01T12649,4.750544226,5.947786785,3.73E-22,6.60E-21
FGRAMPH1_01T12653,7.799876921,1.702928362,3.62E-08,2.05E-07
FGRAMPH1_01T12655,7.315119848,5.301804157,1.26E-23,2.45E-22
FGRAMPH1_01T12659,3.813286503,1.629610059,3.13E-08,1.78E-07
FGRAMPH1_01T12661,3.61523432,4.884304677,6.46E-17,8.11E-16
FGRAMPH1_01T12667,6.143822634,7.536479511,8.91E-20,1.36E-18
FGRAMPH1_01T12673,3.641440568,2.998193203,6.33E-07,3.08E-06
FGRAMPH1_01T12681,-2.723584077,5.216216372,1.54E-08,9.09E-08
FGRAMPH1_01T12691,-2.448436385,0.656269985,0.015809975,0.03290626
FGRAMPH1_01T12697,-5.095492035,3.449053274,3.62E-17,4.63E-16
FGRAMPH1_01T12699,-1.378797562,5.39988367,0.000454157,0.001392279
FGRAMPH1_01T12701,11.86073856,8.054508146,1.31E-79,1.25E-76
FGRAMPH1_01T12703,3.39021462,3.865204659,2.33E-16,2.79E-15
FGRAMPH1_01T12709,5.035861324,3.611441067,2.41E-08,1.39E-07
FGRAMPH1_01T12715,2.539882856,1.073335827,4.74E-05,0.000174872
FGRAMPH1_01T12719,5.41670365,4.491575903,5.39E-17,6.82E-16
FGRAMPH1_01T12727,-0.839850554,3.938948105,0.00568862,0.013405411
FGRAMPH1_01T12729,2.09861836,6.653778423,4.70E-05,0.000173655
FGRAMPH1_01T12731,-1.634528253,1.116479728,0.013422894,0.028504919
FGRAMPH1_01T12735,-9.48884635,1.835823757,5.03E-24,9.98E-23
FGRAMPH1_01T12753,5.897923559,2.166767396,1.98E-06,9.06E-06
FGRAMPH1_01T12759,7.914792363,2.898974296,3.64E-16,4.32E-15
FGRAMPH1_01T12771,2.581723241,1.768365015,1.78E-05,7.08E-05
FGRAMPH1_01T12773,1.636024704,3.215943466,0.003743317,0.009278921
FGRAMPH1_01T12775,4.606679544,6.984331191,5.22E-07,2.57E-06
FGRAMPH1_01T12777,1.573504183,3.778422625,0.001308241,0.003627915
FGRAMPH1_01T12781,-1.479953144,3.588013439,5.94E-05,0.000214822
FGRAMPH1_01T12785,-2.607607395,0.431600682,0.001369091,0.003780627
FGRAMPH1_01T12787,-1.188411617,4.816209039,0.018954609,0.038539073
FGRAMPH1_01T12791,-2.107691614,1.818078714,0.001086991,0.003069686
FGRAMPH1_01T12793,-1.961925184,4.900467437,0.001268362,0.003530425
FGRAMPH1_01T12799,2.832213034,5.627222128,5.66E-10,3.87E-09
FGRAMPH1_01T12805,3.582433665,2.152456128,0.000145287,0.000492592
FGRAMPH1_01T12809,9.112377516,6.181652439,1.49E-54,2.48E-52
FGRAMPH1_01T12819,6.077326239,4.360972416,1.49E-27,3.63E-26
FGRAMPH1_01T12825,2.340944236,4.364483994,1.38E-06,6.45E-06
FGRAMPH1_01T12827,7.789735868,3.295977953,8.44E-14,8.16E-13
FGRAMPH1_01T12829,5.732369644,2.586069054,9.78E-12,7.97E-11
FGRAMPH1_01T12831,4.013245634,3.126625844,1.41E-14,1.47E-13
FGRAMPH1_01T12833,10.66737312,4.427643054,1.36E-15,1.53E-14
FGRAMPH1_01T12837,-3.518357461,6.656998746,1.51E-11,1.21E-10
FGRAMPH1_01T12853,8.726038684,4.718687022,1.67E-12,1.45E-11
FGRAMPH1_01T12855,2.783416652,3.202403399,1.89E-10,1.35E-09
FGRAMPH1_01T12857,2.122055709,5.72809129,7.31E-06,3.08E-05
FGRAMPH1_01T12859,4.490424176,4.777635553,7.07E-09,4.32E-08
FGRAMPH1_01T12867,-1.726311797,3.504483099,0.002038057,0.005394709
FGRAMPH1_01T12869,-4.16458148,7.004042318,3.21E-14,3.23E-13
FGRAMPH1_01T12871,-1.459214132,5.623582567,5.81E-08,3.23E-07
FGRAMPH1_01T12873,2.240564235,2.199495655,0.002099459,0.005534552
FGRAMPH1_01T12875,1.327946707,5.671433416,0.000467948,0.001430366
FGRAMPH1_01T12877,8.228368132,7.192849187,8.12E-47,8.41E-45
FGRAMPH1_01T12881,2.977653754,6.866404748,4.86E-05,0.000178928
FGRAMPH1_01T12883,1.951592962,4.608127444,2.61E-06,1.18E-05
FGRAMPH1_01T12885,1.375134785,5.06429877,0.010054744,0.02220405
FGRAMPH1_01T12897,2.755424162,3.714691061,4.68E-07,2.32E-06
FGRAMPH1_01T12903,3.332047725,6.3349079,2.71E-13,2.51E-12
FGRAMPH1_01T12907,3.006018828,2.856401312,2.62E-06,1.18E-05
FGRAMPH1_01T12915,1.551138424,3.887364553,0.009861388,0.021836974
FGRAMPH1_01T12917,-3.508912893,6.191601475,6.29E-18,8.37E-17
FGRAMPH1_01T12919,2.083224972,1.611075882,0.005295457,0.012592356
FGRAMPH1_01T12921,12.38145684,5.849746828,1.49E-70,8.68E-68
FGRAMPH1_01T12923,3.764987149,3.823707427,4.05E-15,4.40E-14
FGRAMPH1_01T12927,6.781166656,6.003044403,1.57E-24,3.22E-23
FGRAMPH1_01T12933,-1.644237912,2.49518465,0.014313374,0.030120843
FGRAMPH1_01T12935,3.335290106,1.51207907,0.010230061,0.022543625
FGRAMPH1_01T12937,1.311137329,5.699264438,0.001408541,0.003880348
FGRAMPH1_01T12939,1.381704664,7.260256926,0.006668625,0.015416223
FGRAMPH1_01T12945,-3.745640717,2.922724125,1.29E-15,1.46E-14
FGRAMPH1_01T12949,13.09664069,8.956703348,4.03E-35,1.79E-33
FGRAMPH1_01T12953,4.600572142,1.018166224,5.69E-05,0.000206156
FGRAMPH1_01T12975,-1.784647363,1.147654731,0.004648844,0.011238645
FGRAMPH1_01T12985,-1.173089872,3.652716854,0.012305635,0.026438165
FGRAMPH1_01T12989,9.215159358,7.05517731,2.63E-34,1.08E-32
FGRAMPH1_01T12991,1.551721723,0.604872516,0.021231554,0.042540357
FGRAMPH1_01T12995,2.185207163,2.18887403,0.00010874,0.000376116
FGRAMPH1_01T12997,-2.391946447,3.78548078,7.33E-13,6.51E-12
FGRAMPH1_01T12999,-6.291700515,0.983701628,0.000112095,0.000386953
FGRAMPH1_01T13013,3.686374643,5.768884516,3.37E-19,4.96E-18
FGRAMPH1_01T13019,5.543837152,0.805546789,0.001785979,0.004781653
FGRAMPH1_01T13023,3.318975201,3.435020359,2.07E-13,1.94E-12
FGRAMPH1_01T13027,6.312238373,4.241375752,2.91E-28,7.51E-27
FGRAMPH1_01T13029,1.339730271,3.614971107,0.00324527,0.008158401
FGRAMPH1_01T13033,-1.252651097,2.849382632,0.013774905,0.029178716
FGRAMPH1_01T13035,-4.605657688,5.420991349,2.09E-31,6.93E-30
FGRAMPH1_01T13037,1.775735681,3.545125756,0.003543996,0.008837185
FGRAMPH1_01T13041,7.833880532,4.841048635,5.97E-45,5.52E-43
FGRAMPH1_01T13043,-1.684392944,5.125346789,2.09E-05,8.21E-05
FGRAMPH1_01T13055,4.889820165,1.584433487,3.85E-07,1.93E-06
FGRAMPH1_01T13057,1.434258384,3.266832352,0.002321941,0.006050926
FGRAMPH1_01T13071,-1.632179253,4.665262537,3.52E-09,2.21E-08
FGRAMPH1_01T13073,6.242370152,8.864168931,2.57E-18,3.52E-17
FGRAMPH1_01T13075,5.135188642,3.898404439,0.005884251,0.013791873
FGRAMPH1_01T13077,3.32284961,2.566206742,0.000889763,0.002564625
FGRAMPH1_01T13085,-2.917581926,3.998723649,1.36E-08,8.04E-08
FGRAMPH1_01T13087,-1.934862301,4.376528675,5.30E-05,0.0001933
FGRAMPH1_01T13089,11.82846558,5.178382167,1.18E-23,2.30E-22
FGRAMPH1_01T13091,4.308472437,1.96453006,1.68E-09,1.10E-08
FGRAMPH1_01T13093,5.375204212,2.687041612,6.54E-16,7.57E-15
FGRAMPH1_01T13095,-1.74402101,7.723892611,1.11E-06,5.23E-06
FGRAMPH1_01T13097,7.753611792,4.346135616,2.40E-20,3.77E-19
FGRAMPH1_01T13099,6.222207777,6.446399528,3.54E-27,8.50E-26
FGRAMPH1_01T13101,6.338039133,7.987258081,4.09E-31,1.33E-29
FGRAMPH1_01T13103,7.459071443,3.670233977,1.40E-41,9.20E-40
FGRAMPH1_01T13105,11.04557943,8.726168735,2.06E-89,4.30E-86
FGRAMPH1_01T13107,12.6526723,10.9298803,1.35E-105,1.42E-101
FGRAMPH1_01T13109,10.32228168,6.818757872,1.39E-32,5.14E-31
FGRAMPH1_01T13111,11.74110028,9.674077798,1.96E-40,1.18E-38
FGRAMPH1_01T13113,8.906849769,5.591109912,6.95E-57,1.23E-54
FGRAMPH1_01T13115,12.79910533,8.736838083,1.49E-61,3.62E-59
FGRAMPH1_01T13117,11.11926066,7.75344963,1.29E-58,2.71E-56
FGRAMPH1_01T13119,7.104250248,7.811769748,1.03E-30,3.27E-29
FGRAMPH1_01T13121,7.095983928,5.534749632,1.06E-27,2.64E-26
FGRAMPH1_01T13123,9.512889362,10.16303439,1.04E-77,8.37E-75
FGRAMPH1_01T13125,-4.084199018,6.224768079,1.22E-15,1.38E-14
FGRAMPH1_01T13129,8.564526058,3.273647966,2.62E-35,1.17E-33
FGRAMPH1_01T13131,-5.509052845,4.428996809,8.41E-12,6.90E-11
FGRAMPH1_01T13133,-6.507785517,3.345306811,1.51E-23,2.91E-22
FGRAMPH1_01T13135,-4.614464087,2.080686467,1.05E-10,7.71E-10
FGRAMPH1_01T13145,-1.821298918,6.471658952,0.000101347,0.000352175
FGRAMPH1_01T13147,-1.529811517,8.736459541,4.50E-07,2.23E-06
FGRAMPH1_01T13151,-5.235912729,1.410583692,0.000972617,0.002782744
FGRAMPH1_01T13153,-1.748614147,3.394700385,2.38E-05,9.24E-05
FGRAMPH1_01T13157,-2.070175601,3.492802168,3.32E-07,1.68E-06
FGRAMPH1_01T13159,-2.067876082,3.531023491,1.87E-09,1.21E-08
FGRAMPH1_01T13169,-1.348255818,4.583222144,2.20E-05,8.64E-05
FGRAMPH1_01T13173,-6.412368909,8.671553272,3.00E-34,1.23E-32
FGRAMPH1_01T13175,-1.871477477,3.236875606,1.62E-07,8.49E-07
FGRAMPH1_01T13177,2.956157007,4.398805701,3.29E-14,3.31E-13
FGRAMPH1_01T13185,-4.318046811,8.376826058,3.60E-19,5.27E-18
FGRAMPH1_01T13187,5.627181324,7.127446202,6.50E-25,1.37E-23
FGRAMPH1_01T13199,-0.968603443,3.891379429,0.003385656,0.008474668
FGRAMPH1_01T13215,0.83604346,5.514243392,0.019563725,0.039600551
FGRAMPH1_01T13217,-0.922052484,5.508032248,0.001166783,0.003279089
FGRAMPH1_01T13221,11.97895116,5.283728691,6.84E-33,2.59E-31
FGRAMPH1_01T13223,9.066579857,9.40780872,9.37E-26,2.06E-24
FGRAMPH1_01T13225,5.389707538,7.388727027,2.78E-22,4.98E-21
FGRAMPH1_01T13231,6.108631609,6.408847223,3.23E-28,8.33E-27
FGRAMPH1_01T13233,-4.774071476,4.659901331,2.75E-13,2.53E-12
FGRAMPH1_01T13235,11.43141969,6.386826721,2.25E-14,2.31E-13
FGRAMPH1_01T13243,-2.14775702,3.069196823,0.004298295,0.010488121
FGRAMPH1_01T13247,3.494601426,2.477074365,2.61E-06,1.18E-05
FGRAMPH1_01T13251,10.66342834,5.820286714,1.27E-33,5.05E-32
FGRAMPH1_01T13253,8.204259487,8.678926358,8.49E-22,1.47E-20
FGRAMPH1_01T13257,10.24025429,7.542044791,1.14E-42,8.22E-41
FGRAMPH1_01T13259,7.120411453,2.678438416,1.86E-18,2.56E-17
FGRAMPH1_01T13269,5.461897349,2.161404869,1.51E-11,1.21E-10
FGRAMPH1_01T13271,4.967670433,3.541882461,9.09E-13,8.00E-12
FGRAMPH1_01T13273,1.160982398,1.613197755,0.013803212,0.029211773
FGRAMPH1_01T13277,4.052088634,3.252173246,2.31E-11,1.81E-10
FGRAMPH1_01T13279,5.486207579,1.747365568,8.35E-11,6.18E-10
FGRAMPH1_01T13287,11.30544593,5.008614927,1.02E-19,1.54E-18
FGRAMPH1_01T13289,2.088994129,1.22201993,0.000581134,0.001742852
FGRAMPH1_01T13291,3.256251498,1.720456493,1.45E-06,6.77E-06
FGRAMPH1_01T13293,7.73846317,3.010923329,3.96E-21,6.50E-20
FGRAMPH1_01T13297,6.908270181,2.751708461,2.75E-15,3.02E-14
FGRAMPH1_01T13305,2.606659628,1.876118529,0.0014492,0.003979784
FGRAMPH1_01T13311,7.69896929,1.035152595,1.39E-07,7.36E-07
FGRAMPH1_01T13313,4.752051376,0.567697633,0.000506161,0.001536802
FGRAMPH1_01T13319,11.6177449,9.336309918,5.37E-51,7.29E-49
FGRAMPH1_01T13325,3.087748358,6.08240128,4.78E-10,3.30E-09
FGRAMPH1_01T13327,1.914287904,4.216511803,0.000234408,0.00076334
FGRAMPH1_01T13329,10.38839163,7.382024068,3.39E-30,1.04E-28
FGRAMPH1_01T13331,3.627006335,6.000325024,1.71E-20,2.70E-19
FGRAMPH1_01T13333,-1.255002712,7.201420464,0.003416217,0.008540951
FGRAMPH1_01T13335,-1.603154084,2.661091165,0.020710222,0.041647329
FGRAMPH1_01T13337,12.35382902,11.46011628,5.51E-103,2.88E-99
FGRAMPH1_01T13339,7.234624053,5.13825973,1.47E-44,1.29E-42
FGRAMPH1_01T13341,2.606220293,2.051036273,0.001193279,0.003341883
FGRAMPH1_01T13347,5.808243603,1.080574245,0.000253752,0.000820459
FGRAMPH1_01T13349,12.27755905,7.063029174,8.97E-53,1.36E-50
FGRAMPH1_01T13351,9.065827784,4.023961755,4.13E-35,1.82E-33
FGRAMPH1_01T13361,-1.996186127,1.536914077,0.002187907,0.005749586
FGRAMPH1_01T13363,3.124444064,3.257649526,1.33E-09,8.80E-09
FGRAMPH1_01T13365,6.316163576,4.447276624,2.57E-13,2.38E-12
FGRAMPH1_01T13369,9.64218023,5.817241658,5.38E-32,1.90E-30
FGRAMPH1_01T13371,10.08310418,6.219264397,6.08E-38,3.20E-36
FGRAMPH1_01T13373,5.104029416,7.067056878,7.44E-24,1.47E-22
FGRAMPH1_01T13375,4.62029512,7.090100295,8.08E-17,1.01E-15
FGRAMPH1_01T13377,1.315774223,3.098223723,0.00249837,0.006468806
FGRAMPH1_01T13379,3.062873871,2.639423812,4.28E-07,2.13E-06
FGRAMPH1_01T13381,3.139782212,2.175110844,1.60E-05,6.40E-05
FGRAMPH1_01T13383,2.960595697,3.359359415,0.005261446,0.012520016
FGRAMPH1_01T13385,10.46516289,5.050830726,2.23E-08,1.29E-07
FGRAMPH1_01T13387,2.112680256,3.816003215,0.0005364,0.001620662
FGRAMPH1_01T13391,4.166507867,5.263300533,5.11E-20,7.90E-19
FGRAMPH1_01T13393,2.85373418,3.022582239,1.12E-09,7.47E-09
FGRAMPH1_01T13395,5.347801869,2.724567926,3.74E-15,4.07E-14
FGRAMPH1_01T13397,7.523445059,4.600141181,3.02E-42,2.11E-40
FGRAMPH1_01T13401,-1.805145434,4.493402691,0.006614879,0.015304804
FGRAMPH1_01T13409,-1.997846666,11.0032407,1.18E-09,7.79E-09
FGRAMPH1_01T13411,-2.088631487,3.112425558,0.019482322,0.039458678
FGRAMPH1_01T13413,-2.173930878,3.061896475,0.006427823,0.014932131
FGRAMPH1_01T13419,1.905982242,3.226188283,3.30E-06,1.46E-05
FGRAMPH1_01T13423,2.124451388,6.14923712,3.17E-06,1.41E-05
FGRAMPH1_01T13427,-1.8155249,1.868904672,0.000447183,0.001373714
FGRAMPH1_01T13431,-4.648543495,6.568988416,2.68E-42,1.88E-40
FGRAMPH1_01T13433,2.411233763,3.354693994,1.58E-05,6.32E-05
FGRAMPH1_01T13435,-2.979042372,2.943874793,2.62E-06,1.18E-05
FGRAMPH1_01T13445,-2.685171125,2.973575009,1.27E-08,7.59E-08
FGRAMPH1_01T13449,-1.987559168,1.702656603,0.021726239,0.043423426
FGRAMPH1_01T13453,1.28068342,3.448540177,0.000178011,0.000592408
FGRAMPH1_01T13455,-1.257171926,3.073973093,0.001294179,0.00359559
FGRAMPH1_01T13457,2.49897053,1.12060997,0.003698917,0.009186272
FGRAMPH1_01T13461,-1.52658427,4.352646028,0.00101777,0.002897666
FGRAMPH1_01T13463,2.288832932,3.959592889,0.001919449,0.005110228
FGRAMPH1_01T13465,-3.257218174,5.691300697,4.93E-06,2.13E-05
FGRAMPH1_01T13467,-3.57868202,3.836063084,2.00E-08,1.16E-07
FGRAMPH1_01T13477,-5.233755689,5.528286983,1.32E-29,3.75E-28
FGRAMPH1_01T13479,-4.50540994,4.086170456,4.18E-28,1.07E-26
FGRAMPH1_01T13483,9.392510857,8.293868303,2.75E-24,5.54E-23
FGRAMPH1_01T13485,3.041774813,4.450388739,1.76E-08,1.03E-07
FGRAMPH1_01T13487,8.112354635,4.946648626,1.92E-23,3.65E-22
FGRAMPH1_01T13497,4.642853367,7.571209476,5.31E-30,1.57E-28
FGRAMPH1_01T13509,5.4512578,3.411654482,2.31E-09,1.48E-08
FGRAMPH1_01T13511,9.243364951,4.326461572,6.11E-48,7.26E-46
FGRAMPH1_01T13513,10.43126743,5.238928304,8.99E-20,1.37E-18
FGRAMPH1_01T13515,11.30544633,7.45840687,4.32E-28,1.10E-26
FGRAMPH1_01T13517,1.983635842,1.959825552,6.37E-06,2.70E-05
FGRAMPH1_01T13519,-1.150687476,4.541711912,0.020160834,0.040636256
FGRAMPH1_01T13521,1.625518869,3.466609782,7.94E-06,3.32E-05
FGRAMPH1_01T13527,9.054782635,5.265936894,2.46E-25,5.31E-24
FGRAMPH1_01T13531,2.271463054,6.793989022,5.25E-06,2.25E-05
FGRAMPH1_01T13535,2.21242604,6.133227356,7.07E-07,3.43E-06
FGRAMPH1_01T13537,2.374496688,8.541734456,1.44E-07,7.62E-07
FGRAMPH1_01T13541,-2.15338195,0.647807527,0.001031895,0.002934687
FGRAMPH1_01T13555,2.581279373,6.169308344,1.09E-08,6.54E-08
FGRAMPH1_01T13557,4.989633229,2.657857944,3.87E-10,2.69E-09
FGRAMPH1_01T13561,3.408589739,3.000527631,1.20E-08,7.16E-08
FGRAMPH1_01T13565,11.73122611,4.59330886,8.63E-22,1.49E-20
FGRAMPH1_01T13567,11.15547014,3.944746561,1.74E-21,2.92E-20
FGRAMPH1_01T13569,11.78911978,4.391341248,7.00E-23,1.29E-21
FGRAMPH1_01T13571,12.87720545,5.701525566,2.66E-32,9.70E-31
FGRAMPH1_01T13573,7.740969589,2.307957977,2.83E-10,1.99E-09
FGRAMPH1_01T13577,0.996550361,5.179461127,0.016213838,0.0335998
FGRAMPH1_01T13579,-10.68926478,7.702593524,1.92E-69,1.06E-66
FGRAMPH1_01T13581,-10.26171123,8.002223088,8.53E-57,1.49E-54
FGRAMPH1_01T13583,-11.53366864,8.011102597,1.71E-80,1.99E-77
FGRAMPH1_01T13585,-11.15003274,8.868565151,5.20E-68,2.37E-65
FGRAMPH1_01T13587,-7.028210708,2.324879298,2.66E-25,5.70E-24
FGRAMPH1_01T13589,3.258827039,4.975826699,3.83E-19,5.60E-18
FGRAMPH1_01T13597,4.874875037,4.937107632,1.02E-20,1.64E-19
FGRAMPH1_01T13601,-3.020263362,4.39230678,8.85E-08,4.81E-07
FGRAMPH1_01T13607,-2.024762466,5.294741089,1.09E-08,6.55E-08
FGRAMPH1_01T13609,2.36262099,7.187290076,0.015269278,0.031914193
FGRAMPH1_01T13613,-2.290492382,1.636773588,0.001106346,0.003120975
FGRAMPH1_01T13617,-1.894445285,5.837388692,1.60E-06,7.39E-06
FGRAMPH1_01T13621,4.496707663,8.266462752,8.27E-13,7.30E-12
FGRAMPH1_01T13623,-4.157958359,5.274974303,9.62E-18,1.26E-16
FGRAMPH1_01T13625,-1.810187076,3.73705002,2.87E-05,0.000109812
FGRAMPH1_01T13627,5.458696604,2.390685792,4.53E-16,5.34E-15
FGRAMPH1_01T13643,-2.324091567,0.574299766,0.001574579,0.004278622
FGRAMPH1_01T13645,-0.823772824,5.567981014,0.018639883,0.037972955
FGRAMPH1_01T13647,-2.366225892,5.270599167,8.80E-11,6.49E-10
FGRAMPH1_01T13649,6.697138475,4.536078382,3.70E-27,8.86E-26
FGRAMPH1_01T13653,2.169580361,4.36904344,7.42E-11,5.54E-10
FGRAMPH1_01T13655,1.942667242,3.372220737,0.000783081,0.002286099
FGRAMPH1_01T13663,1.935665078,7.644591372,8.70E-07,4.17E-06
FGRAMPH1_01T13669,-1.659997601,7.597530073,2.42E-05,9.39E-05
FGRAMPH1_01T13673,2.731042242,3.169668141,5.28E-14,5.18E-13
FGRAMPH1_01T13685,3.184649939,4.270757868,8.29E-10,5.60E-09
FGRAMPH1_01T13687,-2.488768242,4.229817135,0.000451487,0.00138531
FGRAMPH1_01T13699,12.4991463,5.454812246,1.31E-41,8.69E-40
FGRAMPH1_01T13701,4.626045891,3.368530526,1.26E-21,2.15E-20
FGRAMPH1_01T13703,1.149793803,2.911490233,0.000877752,0.002532798
FGRAMPH1_01T13705,-1.55431048,7.631142663,0.000262714,0.000846559
FGRAMPH1_01T13709,-9.818943358,2.03707584,6.09E-27,1.44E-25
FGRAMPH1_01T13715,7.655494781,0.682419815,4.88E-08,2.72E-07
FGRAMPH1_01T13719,-0.936147387,2.540407547,0.017551775,0.036044007
FGRAMPH1_01T13723,5.314563405,0.886488421,0.004811368,0.011578046
FGRAMPH1_01T13725,9.614928724,6.725987466,4.41E-19,6.41E-18
FGRAMPH1_01T13731,2.207300123,3.035306135,7.78E-09,4.73E-08
FGRAMPH1_01T13733,-1.281250654,4.77138268,0.007274143,0.016646842
FGRAMPH1_01T13739,-2.657885932,6.424754198,2.97E-09,1.89E-08
FGRAMPH1_01T13741,-1.087619237,5.245533057,0.003223411,0.008115146
FGRAMPH1_01T13755,4.363151853,4.734138243,1.78E-06,8.21E-06
FGRAMPH1_01T13759,2.451004746,2.111833752,3.98E-06,1.74E-05
FGRAMPH1_01T13761,4.158724009,5.743770821,1.46E-32,5.34E-31
FGRAMPH1_01T13769,9.350578753,3.829506105,2.54E-21,4.24E-20
FGRAMPH1_01T13773,5.660281313,3.830979103,0.000559038,0.001680808
FGRAMPH1_01T13777,-5.062071872,4.197543992,7.41E-11,5.54E-10
FGRAMPH1_01T13779,11.69606332,7.650235542,1.21E-40,7.34E-39
FGRAMPH1_01T13791,7.854690985,6.730600641,3.47E-43,2.69E-41
FGRAMPH1_01T13801,7.752371872,1.868263297,3.36E-06,1.49E-05
FGRAMPH1_01T13807,-1.870286906,6.486134084,1.44E-10,1.04E-09
FGRAMPH1_01T13809,4.742132512,5.707641904,4.50E-18,6.07E-17
FGRAMPH1_01T13811,1.118735051,3.570586693,0.01023684,0.022553813
FGRAMPH1_01T13813,3.085835241,6.831818332,9.39E-10,6.30E-09
FGRAMPH1_01T13819,-1.734157165,1.580237392,0.010047673,0.022194631
FGRAMPH1_01T13821,1.709632443,7.543644758,5.20E-07,2.56E-06
FGRAMPH1_01T13827,-1.65371432,3.0430724,0.003041213,0.007717732
FGRAMPH1_01T13833,5.406117763,10.5393955,3.54E-11,2.72E-10
FGRAMPH1_01T13837,7.019918673,7.74202763,2.80E-57,5.14E-55
FGRAMPH1_01T13839,1.223616794,2.841616868,0.003988086,0.009818199
FGRAMPH1_01T13845,1.183000026,3.03596216,0.013484638,0.028618614
FGRAMPH1_01T13847,-2.531429265,4.181554357,2.02E-11,1.59E-10
FGRAMPH1_01T13851,-1.467892299,2.00284966,0.006351757,0.014771823
FGRAMPH1_01T13853,-1.942376649,1.146162023,0.004684921,0.011317437
