,logFC,logCPM,PValue,FDR
FGRAMPH1_01T14725,-2.095966191,6.202996768,0.009171547,0.040713576
FGRAMPH1_01T17891,-2.096042423,6.825248572,0.008156754,0.03731706
FGRAMPH1_01T10815,-2.097312988,6.068054652,0.003618238,0.019831128
FGRAMPH1_01T01259,-2.097743603,11.35433123,1.45E-09,6.49E-08
FGRAMPH1_01T03291,-2.107352939,5.293002691,0.005956719,0.029151148
FGRAMPH1_01T05923,-2.107565463,9.997459816,2.56E-05,0.000359698
FGRAMPH1_01T20357,-2.108698438,8.337127161,0.000180829,0.001805354
FGRAMPH1_01T14397,-2.118093192,6.838645644,0.000367844,0.00315213
FGRAMPH1_01T23745,-2.119093692,6.598480919,0.011670964,0.049278975
FGRAMPH1_01T28121,-2.119993817,5.736565802,0.008251872,0.037653442
FGRAMPH1_01T24639,-2.120383612,7.144042056,0.001370271,0.009108735
FGRAMPH1_01T03259,-2.122871254,5.278717771,0.006584648,0.031694422
FGRAMPH1_01T03737,-2.123518668,6.138513215,0.007587402,0.035377443
FGRAMPH1_01T12007,-2.125460941,6.950731333,0.000597811,0.004693073
FGRAMPH1_01T05937,-2.12583721,8.815959627,0.000317223,0.00279621
FGRAMPH1_01T23215,-2.130022883,6.867918922,0.001850399,0.011628065
FGRAMPH1_01T04031,-2.133189582,7.051436014,0.000554666,0.004420006
FGRAMPH1_01T02061,-2.133539124,7.544566015,0.000283943,0.002561557
FGRAMPH1_01T16259,-2.13477309,6.819025438,0.004501432,0.023502237
FGRAMPH1_01T16807,-2.137925199,6.16541875,0.000496445,0.004020361
FGRAMPH1_01T18217,-2.13829803,6.47548325,0.000520183,0.004173844
FGRAMPH1_01T20285,-2.138397567,6.704869541,0.00149363,0.009758256
FGRAMPH1_01T10729,-2.139672745,5.323387869,0.006300924,0.030641078
FGRAMPH1_01T03393,-2.14137535,6.114595274,0.006418511,0.031163286
FGRAMPH1_01T23343,-2.14511792,5.427359985,0.008377067,0.038025706
FGRAMPH1_01T26915,-2.145794169,7.339728938,0.000269931,0.002468782
FGRAMPH1_01T04903,-2.147441834,8.402191691,0.000111048,0.001212833
FGRAMPH1_01T06915,-2.148449955,5.849047384,0.007335342,0.034526032
FGRAMPH1_01T23967,-2.151696072,6.115721333,0.011663813,0.049268661
FGRAMPH1_01T24959,-2.153417233,7.452822101,0.000346847,0.003009175
FGRAMPH1_01T08255,-2.153861613,5.552190528,0.005954077,0.029151148
FGRAMPH1_01T03221,-2.154200871,6.992991419,7.95E-05,0.000916284
FGRAMPH1_01T28171,-2.155375762,5.116507561,0.006498445,0.031449228
FGRAMPH1_01T18735,-2.156058041,7.793443313,0.000310073,0.002749399
FGRAMPH1_01T23067,-2.156971091,6.122876238,0.001063226,0.00743122
FGRAMPH1_01T19853,-2.15704899,8.929535708,6.32E-05,0.000760863
FGRAMPH1_01T19369,-2.158799415,8.251884669,5.64E-06,9.68E-05
FGRAMPH1_01T01975,-2.159736224,5.574789147,0.005868262,0.028826116
FGRAMPH1_01T12219,-2.1607177,6.181200189,0.008177162,0.037394076
FGRAMPH1_01T22507,-2.164281772,6.882291675,0.008672955,0.038946406
FGRAMPH1_01T10495,-2.165296027,6.640641005,0.000135599,0.001428776
FGRAMPH1_01T18901,-2.16771714,7.80049588,0.003625279,0.019859318
FGRAMPH1_01T27431,-2.168649424,6.763250663,0.009937115,0.043575874
FGRAMPH1_01T19955,-2.170603172,6.49619093,0.001038204,0.007280648
FGRAMPH1_01T28109,-2.176261929,7.626947583,0.000614492,0.004801665
FGRAMPH1_01T10875,-2.179845167,6.092616345,0.007524269,0.035172281
FGRAMPH1_01T17549,-2.180337636,5.668672291,0.005597819,0.027771449
FGRAMPH1_01T10353,-2.181770692,8.912674631,3.24E-06,6.02E-05
FGRAMPH1_01T19943,-2.182249513,5.848612262,0.006772229,0.032458926
FGRAMPH1_01T24225,-2.184415431,6.15371537,0.002219885,0.01348036
FGRAMPH1_01T07599,-2.18474131,7.374449287,0.01005075,0.043906171
FGRAMPH1_01T24719,-2.1852537,5.986417358,0.000825554,0.006113071
FGRAMPH1_01T11371,-2.185361211,6.781843311,0.000581845,0.004601546
FGRAMPH1_01T06205,-2.187433627,8.295618538,2.94E-06,5.53E-05
FGRAMPH1_01T01869,-2.187950781,6.232443198,0.00503963,0.02563425
FGRAMPH1_01T27101,-2.189442114,7.425188605,0.005715698,0.028209126
FGRAMPH1_01T24501,-2.189481624,8.127532487,0.004603421,0.023974908
FGRAMPH1_01T27267,-2.194003039,6.370107782,0.007039554,0.033433888
FGRAMPH1_01T15251,-2.198434922,6.870780992,0.000141287,0.001478284
FGRAMPH1_01T22111,-2.200687127,6.119873176,0.000652571,0.005050189
FGRAMPH1_01T07577,-2.201288098,9.846020575,1.47E-06,3.05E-05
FGRAMPH1_01T06023,-2.20551653,5.331539908,0.007594133,0.035393059
FGRAMPH1_01T03749,-2.207309192,5.755926452,0.006685544,0.032117008
FGRAMPH1_01T21801,-2.208800006,6.51053602,0.008630401,0.038821962
FGRAMPH1_01T01915,-2.209502963,5.172977406,0.004621341,0.024020412
FGRAMPH1_01T06511,-2.211488223,7.169779714,0.002016879,0.01245534
FGRAMPH1_01T24201,-2.211859226,5.73911241,0.000665013,0.005113488
FGRAMPH1_01T26677,-2.213295175,7.668536393,2.24E-05,0.000320913
FGRAMPH1_01T18087,-2.218142971,6.429841021,0.001220383,0.008280188
FGRAMPH1_01T26899,-2.221329808,6.45917933,0.011092465,0.047352288
FGRAMPH1_01T26329,-2.221651554,6.349320285,0.005489396,0.027454851
FGRAMPH1_01T14983,-2.221981223,11.34132552,1.41E-09,6.37E-08
FGRAMPH1_01T06261,-2.222286151,5.66791231,0.007853445,0.036390875
FGRAMPH1_01T18939,-2.22766497,5.874170437,0.003875163,0.020889147
FGRAMPH1_01T18733,-2.227767681,6.003958948,0.005272213,0.026636007
FGRAMPH1_01T21797,-2.227814865,7.21247039,0.007343363,0.034526032
FGRAMPH1_01T27191,-2.227999713,5.383040318,0.00536866,0.027027858
FGRAMPH1_01T01663,-2.233001898,5.961709751,0.004698396,0.024324253
FGRAMPH1_01T17101,-2.234345423,6.625358155,0.000357362,0.003084216
FGRAMPH1_01T10257,-2.237869247,6.432493398,0.007968327,0.036695687
FGRAMPH1_01T04461,-2.240243953,5.922519636,0.007061886,0.033524736
FGRAMPH1_01T01547,-2.244781903,7.558836199,0.0025178,0.014866673
FGRAMPH1_01T06061,-2.244949875,5.095404429,0.006065634,0.029587288
FGRAMPH1_01T06765,-2.246086361,7.124987526,0.002590603,0.015185143
FGRAMPH1_01T20149,-2.247620801,5.632635526,0.006878993,0.032880268
FGRAMPH1_01T04557,-2.248631574,5.851488767,0.008529327,0.038499718
FGRAMPH1_01T24259,-2.248865144,7.053980403,6.19E-05,0.000746571
FGRAMPH1_01T22363,-2.24905134,6.769603474,0.000158721,0.001631332
FGRAMPH1_01T20499,-2.249892506,7.005694086,0.000306633,0.002730469
FGRAMPH1_01T22437,-2.252023706,7.065452511,0.000597904,0.004693073
FGRAMPH1_01T24629,-2.253637791,8.977396285,2.35E-06,4.55E-05
FGRAMPH1_01T17971,-2.254095428,6.11206435,0.001066541,0.007449409
FGRAMPH1_01T07093,-2.254325018,5.057514301,0.007024242,0.033409221
FGRAMPH1_01T03529,-2.256399765,6.644808344,0.005678279,0.028069874
FGRAMPH1_01T02887,-2.258671282,7.634820122,7.89E-05,0.00091248
FGRAMPH1_01T17407,-2.259344965,6.174619036,0.004294232,0.022631052
FGRAMPH1_01T24221,-2.259685704,6.63089099,0.007550427,0.035236447
FGRAMPH1_01T07453,-2.260248676,6.229382933,0.00036973,0.003156554
FGRAMPH1_01T23027,-2.260578986,6.871091789,0.007948625,0.03665926
FGRAMPH1_01T23387,-2.261566457,9.546473003,8.77E-07,1.96E-05
FGRAMPH1_01T04635,-2.263373524,5.331751093,0.003405756,0.018844222
FGRAMPH1_01T19659,-2.266613237,8.366771868,9.57E-05,0.001065428
FGRAMPH1_01T20689,-2.267208593,5.511773078,0.003203002,0.017893505
FGRAMPH1_01T17957,-2.269961825,10.0132177,1.58E-07,4.48E-06
FGRAMPH1_01T15101,-2.271411068,6.21464469,0.005486537,0.027453675
FGRAMPH1_01T05025,-2.272906684,6.6951144,0.000640521,0.004973069
FGRAMPH1_01T20903,-2.276603986,6.360945234,0.00399768,0.021428139
FGRAMPH1_01T05865,-2.277440533,5.744588059,0.003128875,0.017581857
FGRAMPH1_01T23329,-2.278458326,7.724035805,0.00086593,0.006344699
FGRAMPH1_01T15603,-2.279868201,5.863740332,0.009331438,0.041283226
FGRAMPH1_01T10287,-2.288320371,7.815833792,0.000194797,0.001904802
FGRAMPH1_01T15407,-2.288410401,6.359551618,0.008342706,0.037962423
FGRAMPH1_01T01147,-2.290080431,5.509495983,0.002962938,0.016821066
FGRAMPH1_01T14655,-2.291943052,8.71354269,3.52E-05,0.000467588
FGRAMPH1_01T23685,-2.29712549,5.019916106,0.009578674,0.042234164
FGRAMPH1_01T19335,-2.298305327,7.853555161,0.000314868,0.002781785
FGRAMPH1_01T23075,-2.29909353,6.896606842,0.003384757,0.018763267
FGRAMPH1_01T07895,-2.301092568,7.296496647,0.004725893,0.024382158
FGRAMPH1_01T01879,-2.305054753,8.205320573,3.31E-05,0.000443809
FGRAMPH1_01T08267,-2.306281495,5.902501192,0.002961917,0.016821066
FGRAMPH1_01T23713,-2.313041504,5.475958604,0.003448712,0.019031579
FGRAMPH1_01T17177,-2.315263418,7.805471092,6.94E-05,0.000823467
FGRAMPH1_01T22337,-2.316065219,8.036051432,0.000165794,0.001695699
FGRAMPH1_01T06867,-2.31617583,7.673775844,0.000120196,0.001292513
FGRAMPH1_01T07787,-2.318412331,6.604337806,0.008429864,0.038199077
FGRAMPH1_01T01971,-2.324907453,7.10452073,0.000168069,0.001708947
FGRAMPH1_01T22641,-2.325401339,6.875522838,0.004358966,0.022884027
FGRAMPH1_01T23495,-2.329780535,6.469536857,0.002926977,0.01668935
FGRAMPH1_01T11857,-2.33138783,8.796793335,5.89E-07,1.39E-05
FGRAMPH1_01T03807,-2.331463117,5.46948004,0.002571778,0.015091708
FGRAMPH1_01T18421,-2.333611273,6.948576525,0.000886304,0.006463453
FGRAMPH1_01T26089,-2.333712933,6.063542301,0.002598489,0.015214322
FGRAMPH1_01T17615,-2.336119887,9.160376372,4.73E-07,1.16E-05
FGRAMPH1_01T07443,-2.337306209,7.41161978,7.02E-05,0.000829153
FGRAMPH1_01T16707,-2.337347516,6.116348053,0.000310831,0.002753786
FGRAMPH1_01T19885,-2.338188716,4.860021127,0.010012816,0.043779393
FGRAMPH1_01T19345,-2.340573211,10.02085506,5.81E-07,1.38E-05
FGRAMPH1_01T08251,-2.34309569,4.574532348,0.006204548,0.030222621
FGRAMPH1_01T11291,-2.345314673,9.238407568,7.18E-05,0.00084225
FGRAMPH1_01T15243,-2.345622881,5.620908642,0.002687116,0.015636981
FGRAMPH1_01T15631,-2.348759477,8.084568107,2.61E-05,0.000365711
FGRAMPH1_01T01003,-2.351102905,6.710846358,0.004612152,0.024005675
FGRAMPH1_01T13669,-2.355839086,7.597530073,1.70E-05,0.000254065
FGRAMPH1_01T07051,-2.358159927,7.558595026,2.12E-05,0.000307795
FGRAMPH1_01T09915,-2.360247119,5.964501676,0.006825872,0.032656193
FGRAMPH1_01T24083,-2.362265387,6.292562693,0.000475469,0.003886587
FGRAMPH1_01T03785,-2.363493559,6.181019209,0.003310827,0.018416365
FGRAMPH1_01T23079,-2.363511932,7.012662657,0.004194407,0.022220803
FGRAMPH1_01T03477,-2.367205175,6.508804955,0.002658149,0.015494271
FGRAMPH1_01T17641,-2.373446248,5.60761551,0.0027456,0.015871388
FGRAMPH1_01T15423,-2.373512848,6.120327739,0.005420351,0.027239735
FGRAMPH1_01T03841,-2.374232027,5.907177313,0.003485635,0.019225196
FGRAMPH1_01T03195,-2.376481407,6.813703121,4.61E-05,0.000585928
FGRAMPH1_01T14689,-2.379035056,5.332116938,0.002464429,0.014600972
FGRAMPH1_01T06647,-2.382824787,10.16335287,1.95E-06,3.92E-05
FGRAMPH1_01T14457,-2.383182214,10.96030424,1.36E-08,4.99E-07
FGRAMPH1_01T10853,-2.385058733,6.69470987,0.000224591,0.002138209
FGRAMPH1_01T18017,-2.385710131,7.502321022,2.58E-05,0.000362123
FGRAMPH1_01T03187,-2.39230349,5.513217626,0.002414594,0.014378998
FGRAMPH1_01T19907,-2.395665915,8.600118766,5.32E-05,0.000658264
FGRAMPH1_01T22109,-2.395706978,7.711742671,8.29E-05,0.000946744
FGRAMPH1_01T18899,-2.396353117,8.551845887,2.00E-07,5.48E-06
FGRAMPH1_01T26009,-2.396393178,7.036438798,8.60E-05,0.000978525
FGRAMPH1_01T03935,-2.397047463,4.782852854,0.003594551,0.019721966
FGRAMPH1_01T24395,-2.397826216,5.349646516,0.002136405,0.013034441
FGRAMPH1_01T15045,-2.399029189,6.459069156,0.00239945,0.014305095
FGRAMPH1_01T03329,-2.399550342,5.363215313,0.006757514,0.032403237
FGRAMPH1_01T23237,-2.40067655,7.403075219,0.00027801,0.002522862
FGRAMPH1_01T01501,-2.410246464,7.427562054,3.22E-05,0.000433007
FGRAMPH1_01T03209,-2.410748976,6.63733083,0.001169726,0.008014957
FGRAMPH1_01T02945,-2.412598817,7.214635857,0.002712332,0.015748687
FGRAMPH1_01T14925,-2.418486512,7.136142168,4.30E-05,0.00055381
FGRAMPH1_01T24269,-2.4216423,7.740126674,0.0001084,0.001188917
FGRAMPH1_01T15397,-2.422002775,4.898050446,0.008339334,0.037962423
FGRAMPH1_01T03899,-2.422931302,6.360932204,0.000341689,0.002971814
FGRAMPH1_01T18471,-2.426673178,5.720112106,0.004231274,0.022336943
FGRAMPH1_01T02745,-2.428118294,5.775363062,0.002153951,0.013125681
FGRAMPH1_01T20577,-2.430140193,7.516650966,0.000514598,0.00413536
FGRAMPH1_01T14163,-2.43046651,7.463929275,7.94E-05,0.000916284
FGRAMPH1_01T10333,-2.431436179,5.39094486,0.001562457,0.01010663
FGRAMPH1_01T10673,-2.436185764,5.793310213,0.000246878,0.002306327
FGRAMPH1_01T03173,-2.440187678,5.469482314,0.002003678,0.012397683
FGRAMPH1_01T03459,-2.442820948,7.766050541,0.002237943,0.013542854
FGRAMPH1_01T01195,-2.443051986,6.42221295,0.000315055,0.002781785
FGRAMPH1_01T02695,-2.443791247,11.00682127,7.26E-11,4.55E-09
FGRAMPH1_01T01737,-2.444456166,6.128435539,0.001914428,0.011951466
FGRAMPH1_01T00989,-2.448217892,5.020208524,0.008041921,0.036937057
FGRAMPH1_01T03497,-2.453568241,9.47893513,3.67E-07,9.37E-06
FGRAMPH1_01T24475,-2.454121868,6.305086683,0.001425478,0.009398092
FGRAMPH1_01T03135,-2.455072704,6.907860989,0.010250322,0.044612778
FGRAMPH1_01T18409,-2.455468583,7.214781803,0.000117358,0.001268506
FGRAMPH1_01T18371,-2.456747645,6.207008122,0.000150601,0.001560137
FGRAMPH1_01T23363,-2.458645688,7.879972647,0.000431843,0.003597433
FGRAMPH1_01T03613,-2.461883364,6.141275296,0.000127422,0.001354898
FGRAMPH1_01T07127,-2.463109797,6.228622373,0.004164166,0.022109622
FGRAMPH1_01T19701,-2.465634417,6.385616925,0.000698881,0.00532585
FGRAMPH1_01T07631,-2.471047808,6.141016065,0.001532548,0.009959657
FGRAMPH1_01T14863,-2.47283734,6.631096838,0.002234924,0.013532413
FGRAMPH1_01T22635,-2.473815881,8.541019355,6.52E-07,1.51E-05
FGRAMPH1_01T02145,-2.476821044,8.470135658,0.000125633,0.001342696
FGRAMPH1_01T27673,-2.478569073,5.359708922,0.002184199,0.013294514
FGRAMPH1_01T03677,-2.478725681,6.061450326,0.001338334,0.008947599
FGRAMPH1_01T26047,-2.480084247,8.743268724,3.09E-07,8.12E-06
FGRAMPH1_01T06053,-2.482093345,7.14376263,4.01E-05,0.000522388
FGRAMPH1_01T03217,-2.484369842,6.324368199,0.001720257,0.010950417
FGRAMPH1_01T10989,-2.490830897,8.433663447,0.000332569,0.002906989
FGRAMPH1_01T02053,-2.492585532,5.425973651,0.001586981,0.010243418
FGRAMPH1_01T06571,-2.494512101,5.369763401,0.002028002,0.012474415
FGRAMPH1_01T19591,-2.49871357,6.750469855,0.002231703,0.013525666
FGRAMPH1_01T20835,-2.50004265,5.846898746,0.001301852,0.008765302
FGRAMPH1_01T17591,-2.501882556,6.762875827,7.98E-06,0.000131143
FGRAMPH1_01T19763,-2.502491282,8.026028669,0.000113326,0.001235139
FGRAMPH1_01T02487,-2.504217461,5.641021968,0.002232517,0.013525666
FGRAMPH1_01T24335,-2.508843199,6.73908253,2.42E-05,0.000342838
FGRAMPH1_01T18519,-2.509043208,6.510539894,0.001823919,0.011496182
FGRAMPH1_01T01197,-2.509280515,6.594317289,0.002386872,0.014246342
FGRAMPH1_01T02823,-2.509812009,6.026034742,0.001598416,0.010291829
FGRAMPH1_01T05459,-2.510146939,7.981986065,1.60E-06,3.27E-05
FGRAMPH1_01T02223,-2.515302859,6.728296613,0.003754735,0.02034479
FGRAMPH1_01T26685,-2.521212605,6.560508482,0.001030225,0.007239251
FGRAMPH1_01T06657,-2.524302653,7.022264788,0.000223142,0.002126919
FGRAMPH1_01T01785,-2.530307384,6.481163236,0.010289157,0.044725987
FGRAMPH1_01T10755,-2.530792656,6.890503829,5.77E-05,0.000704856
FGRAMPH1_01T23993,-2.531417546,5.919295191,0.00114539,0.007879632
FGRAMPH1_01T04561,-2.531567357,5.343618349,0.001252903,0.0084575
FGRAMPH1_01T24683,-2.531732659,7.433866358,1.43E-05,0.00021941
FGRAMPH1_01T26759,-2.533596196,5.233743548,0.001495238,0.009758256
FGRAMPH1_01T04021,-2.533602584,7.08691642,0.000285569,0.002569136
FGRAMPH1_01T17181,-2.535924312,6.09749327,0.002756029,0.015904819
FGRAMPH1_01T26275,-2.538361139,5.550741203,0.001519463,0.00988076
FGRAMPH1_01T07187,-2.538927898,5.963150722,0.010596193,0.045697048
FGRAMPH1_01T23311,-2.54115907,8.442734381,6.53E-06,0.00010989
FGRAMPH1_01T24889,-2.5438437,7.22824028,0.000175507,0.001764309
FGRAMPH1_01T01277,-2.545196486,7.165771148,7.07E-05,0.000832518
FGRAMPH1_01T10183,-2.553198506,8.720996228,6.98E-07,1.61E-05
FGRAMPH1_01T24823,-2.555338232,6.261752955,0.001154586,0.007932002
FGRAMPH1_01T01035,-2.556104835,5.67021108,0.006547301,0.031583406
FGRAMPH1_01T01563,-2.556907016,7.098762504,5.74E-05,0.000703586
FGRAMPH1_01T10975,-2.565098413,10.32500171,6.54E-07,1.51E-05
FGRAMPH1_01T23433,-2.56602847,5.58523622,0.001993747,0.012343536
FGRAMPH1_01T04169,-2.570514578,5.347860096,0.001411116,0.009315145
FGRAMPH1_01T02039,-2.574420234,7.550946049,2.26E-06,4.42E-05
FGRAMPH1_01T07607,-2.581407258,9.89359398,3.54E-07,9.11E-06
FGRAMPH1_01T27669,-2.585170221,8.610956515,4.31E-05,0.000554531
FGRAMPH1_01T26171,-2.585186778,6.659729772,0.001413008,0.009321754
FGRAMPH1_01T14989,-2.58822509,8.986657285,0.000133199,0.001407742
FGRAMPH1_01T05953,-2.594105197,7.079553902,0.000175537,0.001764309
FGRAMPH1_01T24309,-2.601062285,7.722808605,7.06E-05,0.000832518
FGRAMPH1_01T06855,-2.60257434,7.479662569,1.16E-06,2.49E-05
FGRAMPH1_01T15927,-2.604654593,9.834477294,0.000108528,0.001189031
FGRAMPH1_01T02265,-2.611729022,7.054141865,9.07E-05,0.001018728
FGRAMPH1_01T09601,-2.615785122,6.00082669,6.68E-05,0.000795482
FGRAMPH1_01T02495,-2.616155335,5.751197189,0.001196934,0.008158648
FGRAMPH1_01T19447,-2.616209711,5.048109384,0.004760002,0.024485695
FGRAMPH1_01T09933,-2.616564657,6.546214516,5.15E-05,0.000639592
FGRAMPH1_01T04563,-2.617969797,7.323423476,0.001191294,0.008130794
FGRAMPH1_01T05905,-2.618979359,9.455898998,4.14E-07,1.04E-05
FGRAMPH1_01T27671,-2.619672029,7.673739562,6.97E-05,0.000825886
FGRAMPH1_01T01847,-2.61981456,6.784452663,0.005606227,0.027798811
FGRAMPH1_01T27047,-2.626429016,6.996690233,4.94E-05,0.000617766
FGRAMPH1_01T01389,-2.626636895,5.295900742,0.001238869,0.008373573
FGRAMPH1_01T03885,-2.626881104,9.888234702,2.78E-09,1.17E-07
FGRAMPH1_01T17209,-2.627300937,6.223565396,0.000127206,0.001354898
FGRAMPH1_01T26203,-2.633940121,5.536416667,0.001311223,0.008811387
FGRAMPH1_01T25853,-2.636915585,5.572274446,0.000971789,0.006912185
FGRAMPH1_01T10275,-2.63866385,4.88081564,0.002329887,0.013946001
FGRAMPH1_01T09745,-2.641015761,5.730906592,0.001034191,0.00726224
FGRAMPH1_01T17899,-2.641493354,6.65616722,0.00025868,0.002388848
FGRAMPH1_01T09839,-2.642137107,5.565268138,0.000920099,0.006636176
FGRAMPH1_01T07447,-2.642444073,6.259309165,9.21E-06,0.000148766
FGRAMPH1_01T17463,-2.644499965,8.974409727,2.77E-07,7.35E-06
FGRAMPH1_01T27411,-2.646817261,6.550783643,3.33E-05,0.00044454
FGRAMPH1_01T05941,-2.647524909,7.434072708,6.05E-06,0.000102739
FGRAMPH1_01T13333,-2.651429947,7.201420464,0.000219808,0.00210416
FGRAMPH1_01T00867,-2.659193667,9.645394296,2.69E-06,5.11E-05
FGRAMPH1_01T11313,-2.662309721,5.562124578,0.000781787,0.00584692
FGRAMPH1_01T06077,-2.666796398,6.279222892,0.000775536,0.005808474
FGRAMPH1_01T26031,-2.676642389,8.025828824,5.90E-07,1.39E-05
FGRAMPH1_01T10639,-2.67802439,7.921067668,2.04E-05,0.000296421
FGRAMPH1_01T01385,-2.678374794,6.244555578,0.0110531,0.047222778
FGRAMPH1_01T24477,-2.683247264,7.344167332,5.71E-05,0.000701553
FGRAMPH1_01T11643,-2.684561464,7.442796896,0.00010552,0.001163391
FGRAMPH1_01T07379,-2.689435361,7.171285072,0.000808871,0.00601081
FGRAMPH1_01T06001,-2.690016346,7.19795635,3.27E-05,0.000438612
FGRAMPH1_01T10085,-2.690364264,7.236299463,2.04E-05,0.000296421
FGRAMPH1_01T23749,-2.691690185,6.888006044,7.15E-05,0.000840847
FGRAMPH1_01T21241,-2.69792529,7.218875367,0.001358612,0.00905424
FGRAMPH1_01T20581,-2.704222254,6.721370675,0.007345403,0.034526032
FGRAMPH1_01T18359,-2.705118751,6.625819497,0.005286182,0.026667945
FGRAMPH1_01T06439,-2.705424302,4.638547102,0.00082222,0.006097982
FGRAMPH1_01T10089,-2.706015703,7.229441957,1.35E-05,0.000208323
FGRAMPH1_01T07201,-2.708067185,7.544354047,0.000207722,0.002010538
FGRAMPH1_01T27043,-2.70861413,8.270757071,5.15E-08,1.66E-06
FGRAMPH1_01T16615,-2.708999866,6.166138788,0.000419672,0.00351001
FGRAMPH1_01T24167,-2.713221198,8.20916187,9.00E-06,0.000145707
FGRAMPH1_01T17113,-2.714699595,5.850943792,0.000728407,0.005510716
FGRAMPH1_01T04697,-2.718418088,6.093258518,0.00048047,0.003921337
FGRAMPH1_01T07815,-2.719203022,5.3260706,0.007544634,0.035225127
FGRAMPH1_01T07691,-2.722550724,5.39056413,0.003112462,0.017517854
FGRAMPH1_01T08519,-2.722608779,6.322628191,0.004620344,0.024020412
FGRAMPH1_01T01505,-2.723821185,5.387798002,0.000713806,0.005411997
FGRAMPH1_01T10971,-2.724406277,6.479576266,0.000268605,0.002465277
FGRAMPH1_01T12143,-2.724714796,6.30293292,0.001369463,0.009108735
FGRAMPH1_01T15203,-2.72602724,7.156406043,0.007600877,0.035408716
FGRAMPH1_01T07129,-2.729198165,6.347987713,0.000354044,0.003058928
FGRAMPH1_01T18755,-2.729259825,9.359117353,2.99E-07,7.91E-06
FGRAMPH1_01T18165,-2.72929758,6.293291663,0.000828535,0.006130807
FGRAMPH1_01T19781,-2.732228889,6.689520314,0.000418535,0.003506108
FGRAMPH1_01T20503,-2.733500259,5.554480284,0.008733698,0.039151962
FGRAMPH1_01T01459,-2.73407862,6.306278752,0.000459299,0.003780995
FGRAMPH1_01T14721,-2.735721503,6.536160009,0.002941024,0.016723115
FGRAMPH1_01T18435,-2.736438294,6.57775759,0.000808057,0.00601081
FGRAMPH1_01T17383,-2.737321427,5.138878918,0.000869576,0.006362499
FGRAMPH1_01T07769,-2.740024755,5.787060397,0.000903959,0.006554486
FGRAMPH1_01T14517,-2.744208729,6.650207617,0.003175528,0.017796222
FGRAMPH1_01T00853,-2.748130419,5.781445615,0.000482876,0.003931778
FGRAMPH1_01T10279,-2.754909487,7.468336856,1.60E-05,0.000240899
FGRAMPH1_01T03515,-2.761299342,6.367394094,0.004565118,0.023799115
FGRAMPH1_01T01297,-2.761299544,5.474559971,0.006512124,0.031471755
FGRAMPH1_01T09931,-2.771213354,8.650986205,3.52E-07,9.08E-06
FGRAMPH1_01T03673,-2.771222526,6.57367442,0.000421405,0.00351608
FGRAMPH1_01T10581,-2.772584998,7.335081358,1.24E-06,2.64E-05
FGRAMPH1_01T01427,-2.77296216,9.124831687,2.04E-08,7.09E-07
FGRAMPH1_01T05043,-2.782088632,6.212873161,0.000421024,0.003515704
FGRAMPH1_01T27633,-2.78529169,6.781451205,1.04E-05,0.000166316
FGRAMPH1_01T07221,-2.786159607,6.810420721,0.000432983,0.003601197
FGRAMPH1_01T18179,-2.786577192,5.584117731,0.009384179,0.041481482
FGRAMPH1_01T15633,-2.790012665,9.975385701,5.67E-10,2.82E-08
FGRAMPH1_01T24013,-2.790573862,6.471032042,0.000672798,0.00516849
FGRAMPH1_01T20531,-2.791288086,5.860220849,2.24E-05,0.000321331
FGRAMPH1_01T17853,-2.793089245,6.376221947,0.000463348,0.003811325
FGRAMPH1_01T03197,-2.79513875,7.059942306,0.000709503,0.005387177
FGRAMPH1_01T09689,-2.795990141,6.81628942,0.000128604,0.001366079
FGRAMPH1_01T24307,-2.802646782,5.864267803,0.003025123,0.017099873
FGRAMPH1_01T24425,-2.804043852,7.875495619,0.000434154,0.003608068
FGRAMPH1_01T26965,-2.804759625,8.924290314,3.69E-07,9.37E-06
FGRAMPH1_01T02771,-2.806267301,9.981861365,1.12E-14,1.46E-12
FGRAMPH1_01T07981,-2.807707128,6.791351863,4.68E-05,0.00059084
FGRAMPH1_01T22997,-2.809433578,7.580087432,0.006932946,0.033062634
FGRAMPH1_01T03403,-2.813614561,5.104095423,0.0004962,0.004020361
FGRAMPH1_01T22513,-2.814586858,5.760908504,0.00412225,0.021922309
FGRAMPH1_01T19903,-2.819234734,9.019208003,2.14E-06,4.24E-05
FGRAMPH1_01T24775,-2.82052741,9.298437415,2.37E-09,1.02E-07
FGRAMPH1_01T16613,-2.822182645,5.693420409,0.000880276,0.006431792
FGRAMPH1_01T06147,-2.823740312,5.690315693,0.00022027,0.00210614
FGRAMPH1_01T05903,-2.82497805,6.698224034,0.00029564,0.002642914
FGRAMPH1_01T07211,-2.827994668,5.810034324,0.000561422,0.004467038
FGRAMPH1_01T26923,-2.829029182,6.487702433,0.000245446,0.002297054
FGRAMPH1_01T23995,-2.829293546,5.95286946,3.17E-05,0.000427248
FGRAMPH1_01T08075,-2.829536863,5.480803902,0.001169022,0.008014957
FGRAMPH1_01T10123,-2.830649988,5.044453062,0.000441689,0.00366196
FGRAMPH1_01T23927,-2.832773639,6.750790524,7.88E-06,0.00012978
FGRAMPH1_01T07903,-2.833018787,6.164918338,0.000506243,0.004090212
FGRAMPH1_01T03055,-2.838441975,5.777239656,0.000403262,0.003389024
FGRAMPH1_01T10017,-2.84620518,4.941359485,0.004469122,0.023356857
