,logFC,logCPM,PValue,FDR
FGRAMPH1_01T12157,5.96469311,1.32147572,2.06E-09,1.29E-08
FGRAMPH1_01T12159,-2.198049775,3.859844117,1.31E-06,5.69E-06
FGRAMPH1_01T12165,14.38512346,6.635253555,1.08E-28,3.20E-27
FGRAMPH1_01T12167,6.939565504,4.326664493,5.35E-14,5.24E-13
FGRAMPH1_01T12169,2.728316408,4.195982256,8.42E-13,7.46E-12
FGRAMPH1_01T12171,3.567501942,1.352983256,6.83E-05,0.000224753
FGRAMPH1_01T12173,5.643474257,3.342010061,6.17E-13,5.54E-12
FGRAMPH1_01T12175,3.829028958,7.82961604,1.80E-17,2.33E-16
FGRAMPH1_01T12179,4.955045401,4.776173641,4.82E-15,5.11E-14
FGRAMPH1_01T12181,6.956328565,4.753921909,1.16E-30,3.98E-29
FGRAMPH1_01T12191,4.923953885,4.523771883,5.65E-16,6.51E-15
FGRAMPH1_01T12193,8.672394867,4.033900902,9.55E-10,6.20E-09
FGRAMPH1_01T12195,9.61318971,6.02591111,3.88E-30,1.28E-28
FGRAMPH1_01T12203,5.766555715,0.896508341,1.05E-09,6.80E-09
FGRAMPH1_01T12205,-3.613330256,3.346137484,5.94E-09,3.53E-08
FGRAMPH1_01T12207,6.324789628,6.548269723,1.68E-28,4.87E-27
FGRAMPH1_01T12209,8.886913119,2.804055576,1.76E-17,2.29E-16
FGRAMPH1_01T12211,4.150789093,4.040387847,2.41E-06,1.01E-05
FGRAMPH1_01T12213,13.2849704,9.152912029,1.26E-42,1.06E-40
FGRAMPH1_01T12227,7.820009185,4.814937359,3.11E-13,2.88E-12
FGRAMPH1_01T12229,3.368595194,3.674112509,1.55E-10,1.10E-09
FGRAMPH1_01T12231,3.067950299,4.769014516,8.50E-13,7.53E-12
FGRAMPH1_01T12233,4.098841888,6.156136318,5.40E-14,5.28E-13
FGRAMPH1_01T12235,1.857707396,1.387779199,0.014208609,0.027970776
FGRAMPH1_01T12239,13.6685852,6.94368888,2.15E-63,1.13E-60
FGRAMPH1_01T12241,7.808130138,3.358236708,3.89E-10,2.62E-09
FGRAMPH1_01T12243,2.161164323,1.974825043,4.65E-05,0.000157619
FGRAMPH1_01T12245,-0.879750326,8.703571087,0.012801576,0.025474114
FGRAMPH1_01T12249,4.613857615,3.116485024,1.34E-05,4.97E-05
FGRAMPH1_01T12251,2.735201215,2.775827238,5.33E-06,2.11E-05
FGRAMPH1_01T12253,7.369202752,7.800124192,2.62E-30,8.77E-29
FGRAMPH1_01T12255,11.01052947,4.012912013,1.93E-17,2.50E-16
FGRAMPH1_01T12257,4.434314508,7.586424496,6.41E-09,3.80E-08
FGRAMPH1_01T12259,7.16300418,5.339849363,2.13E-09,1.33E-08
FGRAMPH1_01T12263,-1.249127402,3.740722914,0.002366987,0.00567632
FGRAMPH1_01T12271,3.016095619,8.688663546,2.72E-17,3.48E-16
FGRAMPH1_01T12275,1.890275624,3.01409045,0.002966708,0.006958229
FGRAMPH1_01T12277,1.241813486,7.79347514,0.010941283,0.02219869
FGRAMPH1_01T12279,2.188510099,6.62307218,3.12E-08,1.68E-07
FGRAMPH1_01T12283,2.064458977,3.964056215,0.000642763,0.001749084
FGRAMPH1_01T12287,6.65788358,3.585684352,4.21E-08,2.23E-07
FGRAMPH1_01T12293,5.231369179,1.07102759,7.11E-07,3.21E-06
FGRAMPH1_01T12295,3.981498008,1.711246618,4.60E-06,1.84E-05
FGRAMPH1_01T12297,3.144813815,7.234419258,9.33E-09,5.41E-08
FGRAMPH1_01T12299,6.511131298,7.176799163,5.67E-30,1.85E-28
FGRAMPH1_01T12301,2.6407551,4.481814725,7.25E-09,4.27E-08
FGRAMPH1_01T12305,4.24179714,1.327182786,6.64E-10,4.38E-09
FGRAMPH1_01T12311,-2.278817125,2.873390634,4.37E-05,0.00014867
FGRAMPH1_01T12313,1.393416868,3.536929084,0.012005179,0.024086326
FGRAMPH1_01T12323,8.942197212,4.522350668,1.22E-29,3.91E-28
FGRAMPH1_01T12329,2.333807409,7.564604104,1.01E-05,3.82E-05
FGRAMPH1_01T12341,7.160405901,3.76199645,8.87E-15,9.18E-14
FGRAMPH1_01T12345,3.024112889,1.014377474,0.000610612,0.001667231
FGRAMPH1_01T12349,-2.648878455,3.70230161,3.64E-06,1.48E-05
FGRAMPH1_01T12353,5.356832754,5.773171378,1.70E-19,2.60E-18
FGRAMPH1_01T12355,4.313588003,1.772751675,2.69E-05,9.57E-05
FGRAMPH1_01T12365,-3.548568192,1.245292054,6.22E-08,3.21E-07
FGRAMPH1_01T12373,3.573820881,1.222460201,0.000179342,0.000542014
FGRAMPH1_01T12377,1.688291366,3.948626707,0.002480228,0.005920746
FGRAMPH1_01T12379,-2.014188785,3.45541025,3.07E-06,1.26E-05
FGRAMPH1_01T12381,5.058100483,3.08162623,3.22E-12,2.69E-11
FGRAMPH1_01T12383,1.815899128,5.073980554,1.64E-07,8.06E-07
FGRAMPH1_01T12385,1.5914849,3.863128546,5.92E-05,0.000196346
FGRAMPH1_01T12393,1.202549316,4.969550893,0.006780318,0.014570234
FGRAMPH1_01T12397,5.021607274,2.438757152,1.49E-11,1.17E-10
FGRAMPH1_01T12403,7.743880766,3.684574,1.60E-25,3.77E-24
FGRAMPH1_01T12409,4.972261408,4.480752174,3.22E-15,3.49E-14
FGRAMPH1_01T12413,10.19648291,3.06368179,6.29E-19,9.21E-18
FGRAMPH1_01T12417,3.293563305,4.256643648,5.01E-08,2.62E-07
FGRAMPH1_01T12429,-1.556916392,4.184292069,0.003670632,0.008418636
FGRAMPH1_01T12437,4.126930834,4.869406041,1.02E-12,8.96E-12
FGRAMPH1_01T12439,2.619296518,2.902350589,5.82E-11,4.31E-10
FGRAMPH1_01T12441,3.790783477,2.350110065,4.22E-11,3.17E-10
FGRAMPH1_01T12445,2.817577199,4.612777186,9.41E-09,5.45E-08
FGRAMPH1_01T12447,6.378778415,2.855527361,1.70E-11,1.32E-10
FGRAMPH1_01T12449,2.686220272,5.385319496,1.95E-16,2.33E-15
FGRAMPH1_01T12453,8.728349726,8.22831564,8.79E-23,1.68E-21
FGRAMPH1_01T12455,6.590072044,1.282646337,1.88E-11,1.46E-10
FGRAMPH1_01T12463,5.873026877,3.288931868,9.30E-12,7.48E-11
FGRAMPH1_01T12467,3.69821843,7.537255849,2.49E-11,1.91E-10
FGRAMPH1_01T12475,7.767185776,5.108754434,3.58E-29,1.10E-27
FGRAMPH1_01T12479,4.878521346,2.964182417,1.43E-12,1.23E-11
FGRAMPH1_01T12481,5.587694908,4.330156495,4.48E-25,1.02E-23
FGRAMPH1_01T12485,5.109555515,3.411428185,5.16E-28,1.44E-26
FGRAMPH1_01T12487,4.467849279,5.681858474,1.85E-21,3.22E-20
FGRAMPH1_01T12489,2.560780057,3.195678149,0.006415752,0.01387229
FGRAMPH1_01T12493,-3.009261885,5.643269274,7.04E-09,4.15E-08
FGRAMPH1_01T12495,-2.793357172,2.922642815,0.001287137,0.003295159
FGRAMPH1_01T12497,-2.628988945,1.308686663,2.01E-05,7.26E-05
FGRAMPH1_01T12501,2.613121932,2.69368695,0.000336628,0.000966029
FGRAMPH1_01T12503,-1.931282494,4.120460455,1.74E-08,9.72E-08
FGRAMPH1_01T12505,1.728249002,3.314682644,0.002629029,0.006237536
FGRAMPH1_01T12507,3.378228289,5.064543028,2.95E-11,2.24E-10
FGRAMPH1_01T12517,2.806987506,4.350521523,1.67E-07,8.17E-07
FGRAMPH1_01T12519,2.023541817,0.604256435,0.01151989,0.02322401
FGRAMPH1_01T12521,-4.347889822,3.825349907,7.04E-18,9.48E-17
FGRAMPH1_01T12523,-5.075510379,4.04011377,5.00E-15,5.28E-14
FGRAMPH1_01T12525,-4.999099785,8.726658034,8.51E-11,6.21E-10
FGRAMPH1_01T12527,-4.802990299,5.95044118,2.96E-10,2.02E-09
FGRAMPH1_01T12533,3.222331786,0.948363356,0.000344903,0.00098572
FGRAMPH1_01T12535,0.927416043,5.545196392,0.013670564,0.027003041
FGRAMPH1_01T12551,5.440319664,3.426456626,1.30E-15,1.46E-14
FGRAMPH1_01T12555,2.77839151,1.125400673,0.001025246,0.002687161
FGRAMPH1_01T12557,4.914020563,2.938592851,3.25E-15,3.52E-14
FGRAMPH1_01T12559,10.24400645,5.98800578,3.70E-39,2.37E-37
FGRAMPH1_01T12563,4.016183578,6.583418785,4.79E-16,5.56E-15
FGRAMPH1_01T12565,6.993885921,2.373218771,8.98E-11,6.53E-10
FGRAMPH1_01T12569,-1.302353246,3.711910905,0.000698391,0.001886232
FGRAMPH1_01T12571,-4.2010049,2.872395794,3.79E-15,4.07E-14
FGRAMPH1_01T12581,-2.340134396,5.694696134,1.60E-05,5.87E-05
FGRAMPH1_01T12583,3.378228233,3.139377668,6.95E-16,7.98E-15
FGRAMPH1_01T12585,13.21971697,8.712162817,2.26E-99,1.18E-95
FGRAMPH1_01T12589,-2.465352829,3.952144147,0.000549917,0.001514951
FGRAMPH1_01T12593,3.901676924,5.379844171,2.38E-13,2.23E-12
FGRAMPH1_01T12595,3.812103284,7.367253015,4.32E-23,8.42E-22
FGRAMPH1_01T12597,3.89163081,5.234167254,7.43E-20,1.17E-18
FGRAMPH1_01T12625,1.485247805,3.163048723,0.003572456,0.008211468
FGRAMPH1_01T12629,8.973782812,3.438923569,7.03E-10,4.62E-09
FGRAMPH1_01T12631,-3.523539822,6.877855035,1.90E-06,8.04E-06
FGRAMPH1_01T12633,1.793586067,4.52398468,0.001691995,0.004214079
FGRAMPH1_01T12649,2.316112942,5.947786785,1.38E-06,5.95E-06
FGRAMPH1_01T12653,7.501356157,1.702928362,2.63E-07,1.25E-06
FGRAMPH1_01T12655,7.117692903,5.301804157,1.80E-22,3.37E-21
FGRAMPH1_01T12659,2.601311143,1.629610059,0.000310933,0.000898204
FGRAMPH1_01T12661,2.265231053,4.884304677,2.61E-07,1.24E-06
FGRAMPH1_01T12667,5.499797054,7.536479511,2.57E-16,3.03E-15
FGRAMPH1_01T12673,2.555458491,2.998193203,0.000707538,0.001909459
FGRAMPH1_01T12675,2.178430259,1.272663742,0.016512274,0.031976295
FGRAMPH1_01T12679,4.001499051,3.7828497,5.38E-09,3.22E-08
FGRAMPH1_01T12681,-1.197271789,5.216216372,0.021050553,0.039599413
FGRAMPH1_01T12683,4.582518242,0.485200786,0.018371061,0.035125008
FGRAMPH1_01T12697,-5.184105303,3.449053274,3.11E-13,2.88E-12
FGRAMPH1_01T12701,10.60882084,8.054508146,1.81E-66,1.05E-63
FGRAMPH1_01T12703,2.304025276,3.865204659,8.05E-08,4.10E-07
FGRAMPH1_01T12709,2.194885545,3.611441067,0.012456267,0.02485315
FGRAMPH1_01T12719,5.560670339,4.491575903,3.47E-17,4.40E-16
FGRAMPH1_01T12727,-1.791678372,3.938948105,5.56E-07,2.54E-06
FGRAMPH1_01T12729,1.649193665,6.653778423,0.002428477,0.005806479
FGRAMPH1_01T12731,-4.268019598,1.116479728,7.53E-06,2.92E-05
FGRAMPH1_01T12735,-9.937034372,1.835823757,1.60E-21,2.81E-20
FGRAMPH1_01T12751,2.739677504,1.314016446,0.001632894,0.004087314
FGRAMPH1_01T12753,5.747335503,2.166767396,9.46E-06,3.61E-05
FGRAMPH1_01T12755,1.57664092,3.681930903,0.000287691,0.000836153
FGRAMPH1_01T12759,6.966235383,2.898974296,2.66E-12,2.24E-11
FGRAMPH1_01T12765,2.154443184,1.656644833,0.000820663,0.002188225
FGRAMPH1_01T12771,2.420962686,1.768365015,8.74E-05,0.00028197
FGRAMPH1_01T12775,10.16545754,6.984331191,1.50E-22,2.82E-21
FGRAMPH1_01T12777,2.24437583,3.778422625,1.51E-05,5.57E-05
FGRAMPH1_01T12781,-1.961092303,3.588013439,4.52E-06,1.81E-05
FGRAMPH1_01T12783,2.074210479,2.729045636,5.50E-06,2.18E-05
FGRAMPH1_01T12785,-2.860405478,0.431600682,0.000720292,0.001939876
FGRAMPH1_01T12787,-1.565764327,4.816209039,0.008313625,0.017397091
FGRAMPH1_01T12793,2.51658649,4.900467437,2.50E-05,8.92E-05
FGRAMPH1_01T12799,2.333640065,5.627222128,8.88E-07,3.94E-06
FGRAMPH1_01T12803,-1.231347499,5.462406406,0.010229427,0.020914561
FGRAMPH1_01T12805,3.413677673,2.152456128,0.000520139,0.001438596
FGRAMPH1_01T12809,9.268230776,6.181652439,5.59E-54,1.36E-51
FGRAMPH1_01T12811,10.11332458,1.787383695,7.03E-07,3.18E-06
FGRAMPH1_01T12815,2.057844157,4.011278451,0.000425853,0.001196803
FGRAMPH1_01T12819,5.539024688,4.360972416,9.16E-23,1.75E-21
FGRAMPH1_01T12825,2.45190559,4.364483994,1.75E-06,7.42E-06
FGRAMPH1_01T12827,5.898896157,3.295977953,7.56E-08,3.87E-07
FGRAMPH1_01T12829,5.162519727,2.586069054,2.35E-09,1.46E-08
FGRAMPH1_01T12831,2.178333708,3.126625844,0.000116864,0.000366862
FGRAMPH1_01T12833,8.011369314,4.427643054,1.87E-08,1.04E-07
FGRAMPH1_01T12837,-3.114980126,6.656998746,2.78E-07,1.32E-06
FGRAMPH1_01T12843,4.764178755,3.611703418,5.43E-05,0.000181407
FGRAMPH1_01T12849,-2.583195319,3.728642299,0.020944808,0.039421754
FGRAMPH1_01T12853,10.82061029,4.718687022,1.43E-16,1.74E-15
FGRAMPH1_01T12855,2.038092358,3.202403399,8.41E-06,3.23E-05
FGRAMPH1_01T12857,2.431860275,5.72809129,1.44E-06,6.19E-06
FGRAMPH1_01T12859,3.94887954,4.777635553,4.94E-07,2.27E-06
FGRAMPH1_01T12865,2.169944667,6.565453201,0.000106935,0.000338699
FGRAMPH1_01T12869,1.569366978,7.004042318,0.001922216,0.004716731
FGRAMPH1_01T12871,-2.105592097,5.623582567,3.65E-11,2.74E-10
FGRAMPH1_01T12873,3.299252786,2.199495655,6.97E-07,3.15E-06
FGRAMPH1_01T12875,1.474154381,5.671433416,0.000303028,0.000877064
FGRAMPH1_01T12877,7.419375727,7.192849187,1.54E-39,1.05E-37
FGRAMPH1_01T12881,7.46534956,6.866404748,4.15E-24,8.88E-23
FGRAMPH1_01T12883,2.358866,4.608127444,8.82E-08,4.47E-07
FGRAMPH1_01T12885,3.30326482,5.06429877,2.51E-08,1.37E-07
FGRAMPH1_01T12889,-1.684577891,0.577855286,0.020288803,0.038311089
FGRAMPH1_01T12895,1.274845141,3.364723695,0.016674552,0.032254731
FGRAMPH1_01T12897,3.234661592,3.714691061,1.08E-08,6.16E-08
FGRAMPH1_01T12899,2.239302687,1.569215639,0.001231187,0.003168203
FGRAMPH1_01T12903,1.923783827,6.3349079,3.20E-05,0.000111548
FGRAMPH1_01T12907,2.882153751,2.856401312,1.71E-05,6.26E-05
FGRAMPH1_01T12915,2.623590001,3.887364553,5.98E-06,2.35E-05
FGRAMPH1_01T12917,-3.785344394,6.191601475,9.26E-15,9.57E-14
FGRAMPH1_01T12919,2.705616902,1.611075882,0.000219384,0.000651736
FGRAMPH1_01T12921,12.67931418,5.849746828,4.63E-73,4.03E-70
FGRAMPH1_01T12923,3.738810775,3.823707427,4.52E-14,4.46E-13
FGRAMPH1_01T12925,-1.894046604,1.959149252,0.016206821,0.031466314
FGRAMPH1_01T12927,7.500691678,6.003044403,1.01E-27,2.75E-26
FGRAMPH1_01T12933,-1.780461429,2.49518465,0.021737517,0.040745188
FGRAMPH1_01T12937,1.659034997,5.699264438,0.000176823,0.00053502
FGRAMPH1_01T12939,1.367355305,7.260256926,0.012248284,0.024489547
FGRAMPH1_01T12945,-2.133274988,2.922724125,4.62E-06,1.85E-05
FGRAMPH1_01T12947,1.425357066,9.432440032,0.001766574,0.004381053
FGRAMPH1_01T12949,12.29724839,8.956703348,3.99E-32,1.53E-30
FGRAMPH1_01T12953,2.813157913,1.018166224,0.019558113,0.037145859
FGRAMPH1_01T12955,-1.709878392,3.171549413,0.000541151,0.001493161
FGRAMPH1_01T12969,-1.325438206,2.674999924,0.00048381,0.001344516
FGRAMPH1_01T12971,-1.628716054,3.571956392,0.004684055,0.010476542
FGRAMPH1_01T12975,-2.331732366,1.147654731,0.001019798,0.002673552
FGRAMPH1_01T12977,-1.498301355,3.574896077,0.023035992,0.042871859
FGRAMPH1_01T12983,-1.369876455,3.898921018,0.001109282,0.002880003
FGRAMPH1_01T12985,2.316383863,3.652716854,7.11E-09,4.19E-08
FGRAMPH1_01T12989,9.758040808,7.05517731,1.68E-36,8.80E-35
FGRAMPH1_01T12995,2.224072647,2.18887403,0.000127545,0.000397529
FGRAMPH1_01T12997,-2.412069153,3.78548078,2.34E-10,1.63E-09
FGRAMPH1_01T13013,2.360029691,5.768884516,1.55E-08,8.72E-08
FGRAMPH1_01T13019,6.786306527,0.805546789,1.23E-05,4.61E-05
FGRAMPH1_01T13021,-0.694495812,4.323916461,0.027216607,0.049758406
FGRAMPH1_01T13023,1.134525866,3.435020359,0.024300258,0.044875755
FGRAMPH1_01T13027,5.7929587,4.241375752,6.92E-24,1.45E-22
FGRAMPH1_01T13035,-2.12154863,5.420991349,8.23E-08,4.18E-07
FGRAMPH1_01T13037,2.831033468,3.545125756,7.63E-06,2.95E-05
FGRAMPH1_01T13041,7.045020345,4.841048635,5.74E-34,2.58E-32
FGRAMPH1_01T13055,5.777253428,1.584433487,2.64E-10,1.82E-09
FGRAMPH1_01T13061,9.270430126,2.056756355,3.90E-08,2.08E-07
FGRAMPH1_01T13063,2.805294891,1.617612144,3.35E-05,0.000116549
FGRAMPH1_01T13067,2.310789099,1.559485661,0.007413641,0.015769247
FGRAMPH1_01T13071,-1.983672358,4.665262537,3.98E-10,2.68E-09
FGRAMPH1_01T13073,8.804218212,8.864168931,1.76E-28,5.06E-27
FGRAMPH1_01T13075,10.09137227,3.898404439,5.71E-15,5.99E-14
FGRAMPH1_01T13077,2.644465759,2.566206742,0.010474748,0.021347349
FGRAMPH1_01T13085,-3.723153637,3.998723649,3.86E-09,2.34E-08
FGRAMPH1_01T13087,-2.034631005,4.376528675,0.000275191,0.000803831
FGRAMPH1_01T13089,12.54972076,5.178382167,6.86E-26,1.64E-24
FGRAMPH1_01T13091,3.301725026,1.96453006,5.73E-06,2.26E-05
FGRAMPH1_01T13093,3.718673907,2.687041612,4.58E-08,2.41E-07
FGRAMPH1_01T13095,-1.997732015,7.723892611,2.10E-06,8.84E-06
FGRAMPH1_01T13097,7.068083846,4.346135616,2.34E-17,3.02E-16
FGRAMPH1_01T13099,4.998708023,6.446399528,8.13E-19,1.18E-17
FGRAMPH1_01T13101,4.405938503,7.987258081,2.45E-17,3.15E-16
FGRAMPH1_01T13103,6.184401889,3.670233977,2.05E-26,5.08E-25
FGRAMPH1_01T13105,8.382004504,8.726168735,1.01E-55,2.71E-53
FGRAMPH1_01T13107,10.69913152,10.9298803,3.31E-83,5.78E-80
FGRAMPH1_01T13109,9.485313945,6.818757872,1.18E-28,3.44E-27
FGRAMPH1_01T13111,9.239812346,9.674077798,4.85E-29,1.47E-27
FGRAMPH1_01T13113,7.148566069,5.591109912,2.73E-36,1.40E-34
FGRAMPH1_01T13115,11.01520909,8.736838083,3.85E-49,5.59E-47
FGRAMPH1_01T13117,9.175106488,7.75344963,1.10E-42,9.44E-41
FGRAMPH1_01T13119,3.99879529,7.811769748,1.08E-12,9.43E-12
FGRAMPH1_01T13121,5.756646591,5.534749632,1.23E-19,1.92E-18
FGRAMPH1_01T13123,7.535536635,10.16303439,2.36E-55,6.03E-53
FGRAMPH1_01T13125,-4.105559704,6.224768079,1.57E-11,1.23E-10
FGRAMPH1_01T13129,8.06072413,3.273647966,4.81E-31,1.72E-29
FGRAMPH1_01T13131,-2.288036688,4.428996809,0.001810898,0.004474226
FGRAMPH1_01T13133,-5.60590659,3.345306811,1.76E-16,2.11E-15
FGRAMPH1_01T13135,-3.420292038,2.080686467,1.51E-06,6.46E-06
FGRAMPH1_01T13147,-1.564730059,8.736459541,8.51E-06,3.26E-05
FGRAMPH1_01T13157,-1.672415588,3.492802168,0.000224369,0.00066447
FGRAMPH1_01T13159,-1.746330002,3.531023491,3.81E-06,1.54E-05
FGRAMPH1_01T13165,-1.356749632,2.093120188,0.00863185,0.017998215
FGRAMPH1_01T13169,-1.916496831,4.583222144,2.81E-07,1.33E-06
FGRAMPH1_01T13173,-3.462928942,8.671553272,1.46E-10,1.04E-09
FGRAMPH1_01T13175,-1.541877568,3.236875606,6.21E-05,0.000205263
FGRAMPH1_01T13177,1.583588932,4.398805701,8.83E-05,0.000284762
FGRAMPH1_01T13185,-5.064614788,8.376826058,3.31E-17,4.20E-16
FGRAMPH1_01T13187,6.390029054,7.127446202,1.28E-28,3.72E-27
FGRAMPH1_01T13197,1.504796612,2.495362933,0.016469981,0.031912114
FGRAMPH1_01T13199,-1.032255746,3.891379429,0.005602141,0.012280579
FGRAMPH1_01T13215,0.890512318,5.514243392,0.021656508,0.040629737
FGRAMPH1_01T13217,-0.917618933,5.508032248,0.004409771,0.009950276
FGRAMPH1_01T13221,13.00799209,5.283728691,6.12E-38,3.58E-36
FGRAMPH1_01T13223,11.51311449,9.40780872,1.39E-34,6.56E-33
FGRAMPH1_01T13225,5.689771712,7.388727027,5.35E-23,1.03E-21
FGRAMPH1_01T13231,6.570264129,6.408847223,2.06E-30,6.90E-29
FGRAMPH1_01T13235,15.21881513,6.386826721,4.88E-22,8.80E-21
FGRAMPH1_01T13243,1.701218896,3.069196823,0.003276997,0.007612615
FGRAMPH1_01T13251,11.32511033,5.820286714,5.85E-37,3.15E-35
FGRAMPH1_01T13253,10.91554586,8.678926358,4.22E-31,1.52E-29
FGRAMPH1_01T13257,9.670571535,7.542044791,5.93E-39,3.69E-37
FGRAMPH1_01T13259,6.42954625,2.678438416,2.28E-14,2.30E-13
FGRAMPH1_01T13263,-1.271380315,2.285694867,0.020222866,0.038241794
FGRAMPH1_01T13269,3.387702871,2.161404869,5.70E-05,0.000189639
FGRAMPH1_01T13271,3.978846889,3.541882461,1.07E-08,6.11E-08
FGRAMPH1_01T13273,1.392570984,1.613197755,0.002637442,0.006256076
FGRAMPH1_01T13277,2.276798457,3.252173246,0.000201766,0.000603856
FGRAMPH1_01T13279,4.190087846,1.747365568,8.94E-07,3.96E-06
FGRAMPH1_01T13287,12.70781142,5.008614927,6.82E-24,1.43E-22
FGRAMPH1_01T13289,2.143166017,1.22201993,0.000662976,0.001800341
FGRAMPH1_01T13291,2.943316434,1.720456493,2.89E-05,0.000101993
FGRAMPH1_01T13293,8.10119744,3.010923329,1.60E-23,3.25E-22
FGRAMPH1_01T13297,6.175488646,2.751708461,1.01E-11,8.12E-11
FGRAMPH1_01T13311,7.646503576,1.035152595,2.54E-07,1.21E-06
FGRAMPH1_01T13313,5.501651988,0.567697633,0.000115999,0.000364474
FGRAMPH1_01T13319,11.98236551,9.336309918,2.51E-52,5.35E-50
FGRAMPH1_01T13325,2.612072183,6.08240128,3.52E-07,1.64E-06
FGRAMPH1_01T13329,11.1354275,7.382024068,3.88E-33,1.58E-31
FGRAMPH1_01T13331,2.608488118,6.000325024,5.01E-11,3.72E-10
FGRAMPH1_01T13333,-2.089533986,7.201420464,4.88E-05,0.000164648
FGRAMPH1_01T13335,1.46411391,2.661091165,0.007150356,0.015265083
FGRAMPH1_01T13337,11.99171929,11.46011628,9.66E-98,3.37E-94
FGRAMPH1_01T13339,6.576321405,5.13825973,4.70E-37,2.56E-35
FGRAMPH1_01T13341,2.922771353,2.051036273,0.00053846,0.001487305
FGRAMPH1_01T13349,11.21772683,7.063029174,3.42E-45,3.73E-43
FGRAMPH1_01T13351,7.764942113,4.023961755,7.46E-25,1.65E-23
FGRAMPH1_01T13363,2.126856888,3.257649526,7.11E-05,0.000233259
FGRAMPH1_01T13365,5.86744849,4.447276624,2.76E-11,2.10E-10
FGRAMPH1_01T13367,1.92560084,2.743316553,0.009801599,0.020164005
FGRAMPH1_01T13369,9.024754244,5.817241658,1.87E-28,5.38E-27
FGRAMPH1_01T13371,10.10346666,6.219264397,9.95E-38,5.75E-36
FGRAMPH1_01T13373,4.694841366,7.067056878,5.55E-20,8.82E-19
FGRAMPH1_01T13375,3.862651674,7.090100295,3.76E-12,3.13E-11
FGRAMPH1_01T13379,2.976163604,2.639423812,2.38E-06,9.93E-06
FGRAMPH1_01T13381,4.240340413,2.175110844,1.34E-09,8.53E-09
FGRAMPH1_01T13383,4.77543388,3.359359415,3.86E-08,2.06E-07
FGRAMPH1_01T13385,9.75068024,5.050830726,2.07E-07,9.99E-07
FGRAMPH1_01T13387,5.097447395,3.816003215,9.19E-19,1.33E-17
FGRAMPH1_01T13389,5.246478803,2.312994292,1.58E-13,1.51E-12
FGRAMPH1_01T13391,3.629638852,5.263300533,4.57E-15,4.87E-14
FGRAMPH1_01T13393,3.648793312,3.022582239,4.30E-15,4.60E-14
FGRAMPH1_01T13395,6.388680249,2.724567926,1.95E-22,3.63E-21
FGRAMPH1_01T13397,6.071066406,4.600141181,2.28E-27,6.00E-26
FGRAMPH1_01T13401,-2.562629157,4.493402691,0.001498568,0.003780931
FGRAMPH1_01T13403,3.197686835,0.678078647,0.001080614,0.002816011
FGRAMPH1_01T13409,-2.113398734,11.0032407,4.22E-08,2.23E-07
FGRAMPH1_01T13411,1.928585537,3.112425558,0.003843583,0.008786413
FGRAMPH1_01T13413,-2.958076031,3.061896475,0.002428056,0.005806479
FGRAMPH1_01T13417,1.082173943,3.632234954,0.014450988,0.028410501
FGRAMPH1_01T13419,1.265258375,3.226188283,0.003361747,0.007780129
FGRAMPH1_01T13423,2.780121923,6.14923712,1.45E-08,8.20E-08
FGRAMPH1_01T13425,-1.199658976,5.485789449,0.00875714,0.018223141
FGRAMPH1_01T13427,-2.135328427,1.868904672,0.000230561,0.000681072
FGRAMPH1_01T13429,-1.692842134,2.896899864,0.00832349,0.017413651
FGRAMPH1_01T13431,-5.141402143,6.568988416,5.20E-35,2.48E-33
FGRAMPH1_01T13433,1.504340665,3.354693994,0.010825528,0.021985152
FGRAMPH1_01T13435,-2.135001817,2.943874793,0.002166727,0.005249009
FGRAMPH1_01T13445,-2.438686523,2.973575009,4.35E-06,1.75E-05
FGRAMPH1_01T13447,2.852803767,2.176793697,0.003747932,0.008580879
FGRAMPH1_01T13451,2.785757358,1.700491245,1.77E-05,6.47E-05
FGRAMPH1_01T13461,-1.971008016,4.352646028,0.000320107,0.000922668
FGRAMPH1_01T13463,2.08576235,3.959592889,0.007220831,0.015390416
FGRAMPH1_01T13465,-3.461661054,5.691300697,5.68E-05,0.000189059
FGRAMPH1_01T13467,-4.11501655,3.836063084,1.16E-07,5.79E-07
FGRAMPH1_01T13477,-6.78013642,5.528286983,2.27E-29,7.08E-28
FGRAMPH1_01T13479,-5.56189064,4.086170456,1.87E-27,5.01E-26
FGRAMPH1_01T13483,9.51558691,8.293868303,3.56E-24,7.66E-23
FGRAMPH1_01T13485,4.626881631,4.450388739,1.46E-15,1.63E-14
FGRAMPH1_01T13487,11.09938927,4.946648626,1.50E-43,1.36E-41
FGRAMPH1_01T13495,7.365801351,0.624246613,7.20E-07,3.25E-06
FGRAMPH1_01T13497,5.179550798,7.571209476,1.68E-33,7.17E-32
FGRAMPH1_01T13499,1.560263521,3.984007344,0.005526099,0.01214697
FGRAMPH1_01T13505,2.446021492,2.236926414,0.000809655,0.002161075
FGRAMPH1_01T13511,8.604012625,4.326461572,4.55E-41,3.43E-39
FGRAMPH1_01T13513,9.497031409,5.238928304,1.03E-15,1.16E-14
FGRAMPH1_01T13515,10.89403154,7.45840687,3.83E-26,9.34E-25
FGRAMPH1_01T13519,-1.261959358,4.541711912,0.02557862,0.047010205
FGRAMPH1_01T13521,-1.244166457,3.466609782,0.005036749,0.011175888
